game_id,game_description,game_type,game_link,game_status,game_sport,game_startTime,game_live,game_awayTeamFirst,game_denySameGame,game_teaserAllowed,game_competitionId,game_notes,game_numMarkets,game_lastModified,competitor_1,competitor_1_home,competitor_2,competitor_2_home,team_1_hcap,team_1_hcap_odds,team_2_hcap,team_2_hcap_odds,team_1_ml_odds,team_2_ml_odds,Over_line,Over_odds,Under_line,Under_odds,draw_ml_odds,Over - 2H_line,Over - 2H_odds,Under - 2H_line,Under - 2H_odds,game_startTime_cst,game_date,game_time,away_team_clean,home_team_clean,DC_Game_ID
12137099,T1 vs DRX,GAMEEVENT,/esports/league-of-legends/lck-summer/t1-drx-202307050630,U,ESPT,2023-07-05 10:30:00,False,False,NO,True,9373563,,11,1688414290026.0,T1,True,DRX,False,-1.5,-350,1.5,+250,-2000,+825,2.5,+265,2.5,-385,,,,,,2023-07-05 05:30:00-05:00,2023-07-05,05:30 AM,DRX,T1,07052023-DRX-T1
11987017,Texas Rangers @ Boston Red Sox,GAMEEVENT,/baseball/mlb/texas-rangers-boston-red-sox-202307051910,U,BASE,2023-07-05 23:10:00,False,True,NO,True,24736,,120,1688598161526.0,Boston Red Sox,True,Texas Rangers,False,-1.5,+145,1.5,-170,-114,-106,10.0,EVEN,10.0,-120,,,,,,2023-07-05 18:10:00-05:00,2023-07-05,06:10 PM,Texas Rangers,Boston Red Sox,07052023-Texas Rangers-Boston Red Sox
11987012,Atlanta Braves @ Cleveland Guardians,GAMEEVENT,/baseball/mlb/atlanta-braves-cleveland-guardians-202307051910,U,BASE,2023-07-05 23:10:00,False,True,NO,True,24736,,120,1688597638731.0,Cleveland Guardians,True,Atlanta Braves,False,-1.5,-125,1.5,+105,-192,+157,10.5,-110,10.5,-110,,,,,,2023-07-05 18:10:00-05:00,2023-07-05,06:10 PM,Atlanta Braves,Cleveland Guardians,07052023-Atlanta Braves-Cleveland Guardians
12026209,New York City FC vs Charlotte FC,GAMEEVENT,/soccer/north-america/united-states/mls/new-york-city-fc-charlotte-fc-202307051930,U,SOCC,2023-07-05 23:30:00,False,False,NO,True,6687357,,117,1688598217922.0,New York City FC,True,Charlotte FC,False,-0.5,+105,0.5,-125,EVEN,+270,2.5,-112,2.5,-108,255.0,,,,,2023-07-05 18:30:00-05:00,2023-07-05,06:30 PM,Charlotte FC,New York City FC,07052023-Charlotte FC-New York City FC
12149136,Tibor Kolenic vs Josef Pelikan,GAMEEVENT,/table-tennis/czech-republic/liga-pro/tibor-kolenic-josef-pelikan-202307051930,U,TABL,2023-07-05 23:30:00,False,False,NO,True,9971644,,15,1688554167929.0,Tibor Kolenic,True,Josef Pelikan,False,-3.5,-115,3.5,-125,-170,+120,75.5,-120,75.5,-120,,,,,,2023-07-05 18:30:00-05:00,2023-07-05,06:30 PM,Josef Pelikan,Tibor Kolenic,07052023-Josef Pelikan-Tibor Kolenic
12149099,Frantisek Pusch vs Rostyslav Kliuchuk,GAMEEVENT,/table-tennis/czech-republic/liga-pro/frantisek-pusch-rostyslav-kliuchuk-202307051930,U,TABL,2023-07-05 23:30:00,False,False,NO,True,9971644,,15,1688549586656.0,Frantisek Pusch,True,Rostyslav Kliuchuk,False,-4.5,-120,4.5,-120,-205,+145,75.5,-120,75.5,-120,,,,,,2023-07-05 18:30:00-05:00,2023-07-05,06:30 PM,Rostyslav Kliuchuk,,
11987018,Kansas City Royals @ Minnesota Twins,GAMEEVENT,/baseball/mlb/kansas-city-royals-minnesota-twins-202307051940,U,BASE,2023-07-05 23:40:00,False,True,NO,True,24736,,119,1688598521879.0,Minnesota Twins,True,Kansas City Royals,False,1.5,+110,-1.5,-130,+230,-290,8.0,-115,8.0,-105,,,,,,2023-07-05 18:40:00-05:00,2023-07-05,06:40 PM,Kansas City Royals,Minnesota Twins,07052023-Kansas City Royals-Minnesota Twins
12149098,Martin Huk vs Michal Sklenar,GAMEEVENT,/table-tennis/czech-republic/liga-pro/martin-huk-michal-sklenar-202307052000,U,TABL,2023-07-06 00:00:00,False,False,NO,True,9971644,,15,1688549957519.0,Martin Huk,True,Michal Sklenar,False,-1.5,-120,1.5,-120,-140,EVEN,79.5,-120,79.5,-120,,,,,,2023-07-05 19:00:00-05:00,2023-07-05,07:00 PM,Michal Sklenar,Martin Huk,07052023-Michal Sklenar-Martin Huk
12149138,Jan Potensky vs Ladislav Linder,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jan-potensky-ladislav-linder-202307052000,U,TABL,2023-07-06 00:00:00,False,False,NO,True,9971644,,15,1688554168032.0,Jan Potensky,True,Ladislav Linder,False,4.5,-120,-4.5,-120,+145,-205,75.5,-120,75.5,-120,,,,,,2023-07-05 19:00:00-05:00,2023-07-05,07:00 PM,,Jan Potensky,
12119275,Indiana Fever @ Minnesota Lynx,GAMEEVENT,/basketball/wnba/indiana-fever-minnesota-lynx-202307052000,U,BASK,2023-07-06 00:00:00,False,True,NO,True,8744998,,120,1688598064775.0,Minnesota Lynx,True,Indiana Fever,False,2.0,-110,-2.0,-110,+110,-130,165.5,-110,165.5,-110,,,,,,2023-07-05 19:00:00-05:00,2023-07-05,07:00 PM,Indiana Fever,Minnesota Lynx,07052023-Indiana Fever-Minnesota Lynx
11986999,Chicago Cubs @ Milwaukee Brewers,GAMEEVENT,/baseball/mlb/chicago-cubs-milwaukee-brewers-202307052010,U,BASE,2023-07-06 00:10:00,False,True,NO,True,24736,,120,1688601582875.0,Milwaukee Brewers,True,Chicago Cubs,False,-1.5,+120,1.5,-140,-139,+116,8.0,-110,8.0,-110,,,,,,2023-07-05 19:10:00-05:00,2023-07-05,07:10 PM,Chicago Cubs,Milwaukee Brewers,07052023-Chicago Cubs-Milwaukee Brewers
11987001,Toronto Blue Jays @ Chicago White Sox,GAMEEVENT,/baseball/mlb/toronto-blue-jays-chicago-white-sox-202307052010,U,BASE,2023-07-06 00:10:00,False,True,NO,True,24736,,124,1688601048656.0,Chicago White Sox,True,Toronto Blue Jays,False,-1.5,+130,1.5,-150,-124,+104,9.0,-120,9.0,EVEN,,,,,,2023-07-05 19:10:00-05:00,2023-07-05,07:10 PM,Toronto Blue Jays,Chicago White Sox,07052023-Toronto Blue Jays-Chicago White Sox
12149117,Ladislav Havel vs Josef Pelikan,GAMEEVENT,/table-tennis/czech-republic/liga-pro/ladislav-havel-josef-pelikan-202307052030,U,TABL,2023-07-06 00:30:00,False,False,NO,True,9971644,,15,1688549857410.0,Ladislav Havel,True,Josef Pelikan,False,1.5,-120,-1.5,-120,EVEN,-140,76.5,-120,76.5,-120,,,,,,2023-07-05 19:30:00-05:00,2023-07-05,07:30 PM,Josef Pelikan,Ladislav Havel,07052023-Josef Pelikan-Ladislav Havel
12149102,Matous Klimenta vs Rostyslav Kliuchuk,GAMEEVENT,/table-tennis/czech-republic/liga-pro/matous-klimenta-rostyslav-kliuchuk-202307052030,U,TABL,2023-07-06 00:30:00,False,False,NO,True,9971644,,15,1688551895340.0,Matous Klimenta,True,Rostyslav Kliuchuk,False,-4.5,-120,4.5,-120,-205,+145,75.5,-120,75.5,-120,,,,,,2023-07-05 19:30:00-05:00,2023-07-05,07:30 PM,Rostyslav Kliuchuk,Matous Klimenta,07052023-Rostyslav Kliuchuk-Matous Klimenta
11987019,Los Angeles Angels @ San Diego Padres,GAMEEVENT,/baseball/mlb/los-angeles-angels-san-diego-padres-202307052040,U,BASE,2023-07-06 00:40:00,False,True,NO,True,24736,,121,1688601414327.0,San Diego Padres,True,Los Angeles Angels,False,1.5,-135,-1.5,+115,+151,-183,8.0,-110,8.0,-110,,,,,,2023-07-05 19:40:00-05:00,2023-07-05,07:40 PM,Los Angeles Angels,San Diego Padres,07052023-Los Angeles Angels-San Diego Padres
12149109,Ladislav Linder vs Tibor Kolenic,GAMEEVENT,/table-tennis/czech-republic/liga-pro/ladislav-linder-tibor-kolenic-202307052100,U,TABL,2023-07-06 01:00:00,False,False,NO,True,9971644,,15,1688549967565.0,Ladislav Linder,True,Tibor Kolenic,False,-2.5,-120,2.5,-120,-155,+110,75.5,-120,75.5,-120,,,,,,2023-07-05 20:00:00-05:00,2023-07-05,08:00 PM,Tibor Kolenic,,
12149100,Michal Sklenar vs Frantisek Pusch,GAMEEVENT,/table-tennis/czech-republic/liga-pro/michal-sklenar-frantisek-pusch-202307052100,U,TABL,2023-07-06 01:00:00,False,False,NO,True,9971644,,15,1688549847352.0,Michal Sklenar,True,Frantisek Pusch,False,2.5,-120,-2.5,-120,+110,-155,75.5,-120,75.5,-120,,,,,,2023-07-05 20:00:00-05:00,2023-07-05,08:00 PM,,Michal Sklenar,
11987004,Seattle Mariners @ San Francisco Giants,GAMEEVENT,/baseball/mlb/seattle-mariners-san-francisco-giants-202307052105,U,BASE,2023-07-06 01:05:00,False,True,NO,True,24736,,111,1688601409225.0,San Francisco Giants,True,Seattle Mariners,False,1.5,-135,-1.5,+115,+148,-180,8.5,-105,8.5,-115,,,,,,2023-07-05 20:05:00-05:00,2023-07-05,08:05 PM,Seattle Mariners,San Francisco Giants,07052023-Seattle Mariners-San Francisco Giants
12149148,Josef Pelikan vs Jan Potensky,GAMEEVENT,/table-tennis/czech-republic/liga-pro/josef-pelikan-jan-potensky-202307052130,U,TABL,2023-07-06 01:30:00,False,False,NO,True,9971644,,15,1688554168182.0,Josef Pelikan,True,Jan Potensky,False,0.5,-125,-0.5,-115,-120,-120,76.5,-120,76.5,-120,,,,,,2023-07-05 20:30:00-05:00,2023-07-05,08:30 PM,Jan Potensky,Josef Pelikan,07052023-Jan Potensky-Josef Pelikan
12151422,Rostyslav Kliuchuk vs Martin Huk,GAMEEVENT,/table-tennis/czech-republic/liga-pro/rostyslav-kliuchuk-martin-huk-202307052130,U,TABL,2023-07-06 01:30:00,False,False,NO,True,9971644,,15,1688589396025.0,Rostyslav Kliuchuk,True,Martin Huk,False,0.5,-125,-0.5,-115,-120,-120,76.5,-120,76.5,-120,,,,,,2023-07-05 20:30:00-05:00,2023-07-05,08:30 PM,Martin Huk,Rostyslav Kliuchuk,07052023-Martin Huk-Rostyslav Kliuchuk
11986994,New York Mets @ Arizona Diamondbacks,GAMEEVENT,/baseball/mlb/new-york-mets-arizona-diamondbacks-202307052140,U,BASE,2023-07-06 01:40:00,False,True,NO,True,24736,,109,1688601594026.0,Arizona Diamondbacks,True,New York Mets,False,1.5,-220,-1.5,+180,-104,-116,9.5,-105,9.5,-115,,,,,,2023-07-05 20:40:00-05:00,2023-07-05,08:40 PM,New York Mets,Arizona Diamondbacks,07052023-New York Mets-Arizona Diamondbacks
12123505,Dallas Wings @ Las Vegas Aces,GAMEEVENT,/basketball/wnba/dallas-wings-las-vegas-aces-202307052200,U,BASK,2023-07-06 02:00:00,False,True,NO,True,8744998,,120,1688601580234.0,Las Vegas Aces,True,Dallas Wings,False,13.0,-110,-13.0,-110,+750,-1400,174.5,-110,174.5,-110,,,,,,2023-07-05 21:00:00-05:00,2023-07-05,09:00 PM,Dallas Wings,Las Vegas Aces,07052023-Dallas Wings-Las Vegas Aces
12123509,Atlanta Dream @ Los Angeles Sparks,GAMEEVENT,/basketball/wnba/atlanta-dream-los-angeles-sparks-202307052200,U,BASK,2023-07-06 02:00:00,False,True,NO,True,8744998,,123,1688601328631.0,Los Angeles Sparks,True,Atlanta Dream,False,1.5,-110,-1.5,-110,EVEN,-120,168.5,-110,168.5,-110,,,,,,2023-07-05 21:00:00-05:00,2023-07-05,09:00 PM,Atlanta Dream,Los Angeles Sparks,07052023-Atlanta Dream-Los Angeles Sparks
12149104,Michal Sklenar vs Matous Klimenta,GAMEEVENT,/table-tennis/czech-republic/liga-pro/michal-sklenar-matous-klimenta-202307052200,U,TABL,2023-07-06 02:00:00,False,False,NO,True,9971644,,15,1688551891119.0,Michal Sklenar,True,Matous Klimenta,False,3.5,-120,-3.5,-120,+125,-180,75.5,-120,75.5,-120,,,,,,2023-07-05 21:00:00-05:00,2023-07-05,09:00 PM,Matous Klimenta,Michal Sklenar,07052023-Matous Klimenta-Michal Sklenar
12149144,Ladislav Linder vs Ladislav Havel,GAMEEVENT,/table-tennis/czech-republic/liga-pro/ladislav-linder-ladislav-havel-202307052200,U,TABL,2023-07-06 02:00:00,False,False,NO,True,9971644,,15,1688554174365.0,Ladislav Linder,True,Ladislav Havel,False,-3.5,-120,3.5,-120,-180,+125,75.5,-120,75.5,-120,,,,,,2023-07-05 21:00:00-05:00,2023-07-05,09:00 PM,Ladislav Havel,,
11987021,Pittsburgh Pirates @ Los Angeles Dodgers,GAMEEVENT,/baseball/mlb/pittsburgh-pirates-los-angeles-dodgers-202307052210,U,BASE,2023-07-06 02:10:00,False,True,NO,True,24736,,118,1688601229434.0,Los Angeles Dodgers,True,Pittsburgh Pirates,False,1.5,+105,-1.5,-125,+215,-265,9.0,-105,9.0,-115,,,,,,2023-07-05 21:10:00-05:00,2023-07-05,09:10 PM,Pittsburgh Pirates,Los Angeles Dodgers,07052023-Pittsburgh Pirates-Los Angeles Dodgers
12149107,Martin Huk vs Frantisek Pusch,GAMEEVENT,/table-tennis/czech-republic/liga-pro/martin-huk-frantisek-pusch-202307052230,U,TABL,2023-07-06 02:30:00,False,False,NO,True,9971644,,15,1688549576609.0,Martin Huk,True,Frantisek Pusch,False,-2.5,-120,2.5,-120,-155,+110,75.5,-120,75.5,-120,,,,,,2023-07-05 21:30:00-05:00,2023-07-05,09:30 PM,,Martin Huk,
12149152,Jan Potensky vs Tibor Kolenic,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jan-potensky-tibor-kolenic-202307052230,U,TABL,2023-07-06 02:30:00,False,False,NO,True,9971644,,15,1688554174460.0,Jan Potensky,True,Tibor Kolenic,False,1.5,-120,-1.5,-120,EVEN,-140,76.5,-120,76.5,-120,,,,,,2023-07-05 21:30:00-05:00,2023-07-05,09:30 PM,Tibor Kolenic,Jan Potensky,07052023-Tibor Kolenic-Jan Potensky
12150194,Miloslav Dvorak vs Milan Flesar,GAMEEVENT,/table-tennis/czech-republic/liga-pro/miloslav-dvorak-milan-flesar-202307060200,U,TABL,2023-07-06 06:00:00,False,False,NO,True,9971644,,15,1688566346088.0,Miloslav Dvorak,True,Milan Flesar,False,-5.5,-120,5.5,-120,-230,+160,74.5,-120,74.5,-120,,,,,,2023-07-06 01:00:00-05:00,2023-07-06,01:00 AM,Milan Flesar,Miloslav Dvorak,07062023-Milan Flesar-Miloslav Dvorak
12150163,Milan Regner vs Josef Grill,GAMEEVENT,/table-tennis/czech-republic/liga-pro/milan-regner-josef-grill-202307060200,U,TABL,2023-07-06 06:00:00,False,False,NO,True,9971644,,15,1688566345991.0,Milan Regner,True,Josef Grill,False,3.5,-120,-3.5,-120,+125,-180,75.5,-120,75.5,-120,,,,,,2023-07-06 01:00:00-05:00,2023-07-06,01:00 AM,Josef Grill,Milan Regner,07062023-Josef Grill-Milan Regner
12150147,Miroslav Svedik vs Simon Kadavy,GAMEEVENT,/table-tennis/czech-republic/liga-pro/miroslav-svedik-simon-kadavy-202307060200,U,TABL,2023-07-06 06:00:00,False,False,NO,True,9971644,,15,1688566346186.0,Miroslav Svedik,True,Simon Kadavy,False,-3.5,-120,3.5,-120,-180,+125,75.5,-120,75.5,-120,,,,,,2023-07-06 01:00:00-05:00,2023-07-06,01:00 AM,Simon Kadavy,,
12150215,Martin Biolek vs Radek Benes,GAMEEVENT,/table-tennis/czech-republic/liga-pro/martin-biolek-radek-benes-202307060230,U,TABL,2023-07-06 06:30:00,False,False,NO,True,9971644,,15,1688566346281.0,Martin Biolek,True,Radek Benes,False,-2.5,-120,2.5,-120,-155,+110,76.5,-120,76.5,-120,,,,,,2023-07-06 01:30:00-05:00,2023-07-06,01:30 AM,Radek Benes,Martin Biolek,07062023-Radek Benes-Martin Biolek
12150159,Mihail Trinta vs Ondrej Pastorek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/mihail-trinta-ondrej-pastorek-202307060230,U,TABL,2023-07-06 06:30:00,False,False,NO,True,9971644,,15,1688566346388.0,Mihail Trinta,True,Ondrej Pastorek,False,0.5,-125,-0.5,-115,-120,-120,76.5,-120,76.5,-120,,,,,,2023-07-06 01:30:00-05:00,2023-07-06,01:30 AM,Ondrej Pastorek,Mihail Trinta,07062023-Ondrej Pastorek-Mihail Trinta
12150192,Petr Svec vs Petr Svoboda,GAMEEVENT,/table-tennis/czech-republic/liga-pro/petr-svec-petr-svoboda-202307060230,U,TABL,2023-07-06 06:30:00,False,False,NO,True,9971644,,15,1688566346485.0,Petr Svec,True,Petr Svoboda,False,-5.5,-120,5.5,-120,-255,+175,74.5,-120,74.5,-120,,,,,,2023-07-06 01:30:00-05:00,2023-07-06,01:30 AM,Petr Svoboda,Petr Svec,07062023-Petr Svoboda-Petr Svec
12150158,Tomas Varnuska vs Radim Pavelka,GAMEEVENT,/table-tennis/czech-republic/liga-pro/tomas-varnuska-radim-pavelka-202307060230,U,TABL,2023-07-06 06:30:00,False,False,NO,True,9971644,,15,1688566346582.0,Tomas Varnuska,True,Radim Pavelka,False,-3.5,-120,3.5,-120,-180,+125,75.5,-120,75.5,-120,,,,,,2023-07-06 01:30:00-05:00,2023-07-06,01:30 AM,Radim Pavelka,Tomas Varnuska,07062023-Radim Pavelka-Tomas Varnuska
12150156,Josef Grill vs Mihail Trinta,GAMEEVENT,/table-tennis/czech-republic/liga-pro/josef-grill-mihail-trinta-202307060300,U,TABL,2023-07-06 07:00:00,False,False,NO,True,9971644,,15,1688566346679.0,Josef Grill,True,Mihail Trinta,False,0.5,-125,-0.5,-115,-120,-120,76.5,-120,76.5,-120,,,,,,2023-07-06 02:00:00-05:00,2023-07-06,02:00 AM,Mihail Trinta,Josef Grill,07062023-Mihail Trinta-Josef Grill
12150213,Milan Flesar vs Petr Svec,GAMEEVENT,/table-tennis/czech-republic/liga-pro/milan-flesar-petr-svec-202307060300,U,TABL,2023-07-06 07:00:00,False,False,NO,True,9971644,,12,1688566346765.0,Milan Flesar,True,Petr Svec,False,2.5,-120,-2.5,-120,+110,-155,76.5,-120,76.5,-120,,,,,,2023-07-06 02:00:00-05:00,2023-07-06,02:00 AM,Petr Svec,Milan Flesar,07062023-Petr Svec-Milan Flesar
12150162,Simon Kadavy vs Tomas Varnuska,GAMEEVENT,/table-tennis/czech-republic/liga-pro/simon-kadavy-tomas-varnuska-202307060300,U,TABL,2023-07-06 07:00:00,False,False,NO,True,9971644,,15,1688566346857.0,Simon Kadavy,True,Tomas Varnuska,False,3.5,-120,-3.5,-120,+135,-190,75.5,-120,75.5,-120,,,,,,2023-07-06 02:00:00-05:00,2023-07-06,02:00 AM,Tomas Varnuska,Simon Kadavy,07062023-Tomas Varnuska-Simon Kadavy
12150166,Radim Pavelka vs Miroslav Svedik,GAMEEVENT,/table-tennis/czech-republic/liga-pro/radim-pavelka-miroslav-svedik-202307060330,U,TABL,2023-07-06 07:30:00,False,False,NO,True,9971644,,15,1688584867620.0,Radim Pavelka,True,Miroslav Svedik,False,6.5,-120,-6.5,-120,+195,-290,74.5,-120,74.5,-120,,,,,,2023-07-06 02:30:00-05:00,2023-07-06,02:30 AM,,Radim Pavelka,
12150161,Ondrej Pastorek vs Milan Regner,GAMEEVENT,/table-tennis/czech-republic/liga-pro/ondrej-pastorek-milan-regner-202307060330,U,TABL,2023-07-06 07:30:00,False,False,NO,True,9971644,,15,1688566346945.0,Ondrej Pastorek,True,Milan Regner,False,3.5,-120,-3.5,-120,+135,-190,75.5,-120,75.5,-120,,,,,,2023-07-06 02:30:00-05:00,2023-07-06,02:30 AM,Milan Regner,Ondrej Pastorek,07062023-Milan Regner-Ondrej Pastorek
12150212,Petr Svoboda vs Miloslav Dvorak,GAMEEVENT,/table-tennis/czech-republic/liga-pro/petr-svoboda-miloslav-dvorak-202307060330,U,TABL,2023-07-06 07:30:00,False,False,NO,True,9971644,,15,1688566347037.0,Petr Svoboda,True,Miloslav Dvorak,False,9.5,-115,-9.5,-125,+450,-800,68.5,-120,68.5,-120,,,,,,2023-07-06 02:30:00-05:00,2023-07-06,02:30 AM,Miloslav Dvorak,Petr Svoboda,07062023-Miloslav Dvorak-Petr Svoboda
12150207,Radek Benes vs Ondrej Paril,GAMEEVENT,/table-tennis/czech-republic/liga-pro/radek-benes-ondrej-paril-202307060330,U,TABL,2023-07-06 07:30:00,False,False,NO,True,9971644,,15,1688584921244.0,Radek Benes,True,Ondrej Paril,False,6.5,-120,-6.5,-120,+195,-290,74.5,-120,74.5,-120,,,,,,2023-07-06 02:30:00-05:00,2023-07-06,02:30 AM,Ondrej Paril,Radek Benes,07062023-Ondrej Paril-Radek Benes
12150218,Ondrej Paril vs Martin Biolek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/ondrej-paril-martin-biolek-202307060400,U,TABL,2023-07-06 08:00:00,False,False,NO,True,9971644,,15,1688566347644.0,Ondrej Paril,True,Martin Biolek,False,-1.5,-120,1.5,-120,-140,EVEN,76.5,-120,76.5,-120,,,,,,2023-07-06 03:00:00-05:00,2023-07-06,03:00 AM,Martin Biolek,Ondrej Paril,07062023-Martin Biolek-Ondrej Paril
12150167,Miroslav Svedik vs Tomas Varnuska,GAMEEVENT,/table-tennis/czech-republic/liga-pro/miroslav-svedik-tomas-varnuska-202307060400,U,TABL,2023-07-06 08:00:00,False,False,NO,True,9971644,,15,1688566347550.0,Miroslav Svedik,True,Tomas Varnuska,False,-3.5,-120,3.5,-120,-190,+135,79.5,-120,79.5,-120,,,,,,2023-07-06 03:00:00-05:00,2023-07-06,03:00 AM,Tomas Varnuska,,
12150204,Miloslav Dvorak vs Petr Svec,GAMEEVENT,/table-tennis/czech-republic/liga-pro/miloslav-dvorak-petr-svec-202307060400,U,TABL,2023-07-06 08:00:00,False,False,NO,True,9971644,,15,1688566347455.0,Miloslav Dvorak,True,Petr Svec,False,-5.5,-120,5.5,-120,-255,+175,74.5,-120,74.5,-120,,,,,,2023-07-06 03:00:00-05:00,2023-07-06,03:00 AM,Petr Svec,Miloslav Dvorak,07062023-Petr Svec-Miloslav Dvorak
12137100,NS RedForce vs Hanwha Life Esports,GAMEEVENT,/esports/league-of-legends/lck-summer/ns-redforce-hanwha-life-esports-202307060400,U,ESPT,2023-07-06 08:00:00,False,False,NO,True,9373563,,70,1688579895334.0,NS RedForce,True,Hanwha Life Esports,False,1.5,+150,-1.5,-200,+500,-1000,2.5,+180,2.5,-240,,,,,,2023-07-06 03:00:00-05:00,2023-07-06,03:00 AM,Hanwha Life Esports,NS RedForce,07062023-Hanwha Life Esports-NS RedForce
12150155,Milan Regner vs Mihail Trinta,GAMEEVENT,/table-tennis/czech-republic/liga-pro/milan-regner-mihail-trinta-202307060400,U,TABL,2023-07-06 08:00:00,False,False,NO,True,9971644,,15,1688566347350.0,Milan Regner,True,Mihail Trinta,False,-1.5,-120,1.5,-120,-140,EVEN,76.5,-120,76.5,-120,,,,,,2023-07-06 03:00:00-05:00,2023-07-06,03:00 AM,Mihail Trinta,Milan Regner,07062023-Mihail Trinta-Milan Regner
12150152,Josef Grill vs Ondrej Pastorek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/josef-grill-ondrej-pastorek-202307060430,U,TABL,2023-07-06 08:30:00,False,False,NO,True,9971644,,15,1688566347737.0,Josef Grill,True,Ondrej Pastorek,False,-3.5,-120,3.5,-120,-180,+125,75.5,-120,75.5,-120,,,,,,2023-07-06 03:30:00-05:00,2023-07-06,03:30 AM,Ondrej Pastorek,Josef Grill,07062023-Ondrej Pastorek-Josef Grill
12150214,Milan Flesar vs Petr Svoboda,GAMEEVENT,/table-tennis/czech-republic/liga-pro/milan-flesar-petr-svoboda-202307060430,U,TABL,2023-07-06 08:30:00,False,False,NO,True,9971644,,12,1688566347822.0,Milan Flesar,True,Petr Svoboda,False,-2.5,-120,2.5,-120,-170,+120,79.5,-120,79.5,-120,,,,,,2023-07-06 03:30:00-05:00,2023-07-06,03:30 AM,Petr Svoboda,Milan Flesar,07062023-Petr Svoboda-Milan Flesar
12150153,Simon Kadavy vs Radim Pavelka,GAMEEVENT,/table-tennis/czech-republic/liga-pro/simon-kadavy-radim-pavelka-202307060430,U,TABL,2023-07-06 08:30:00,False,False,NO,True,9971644,,15,1688566347919.0,Simon Kadavy,True,Radim Pavelka,False,3.5,-125,-3.5,-115,+120,-170,75.5,-120,75.5,-120,,,,,,2023-07-06 03:30:00-05:00,2023-07-06,03:30 AM,Radim Pavelka,Simon Kadavy,07062023-Radim Pavelka-Simon Kadavy
12150203,Milan Smesny vs Jaroslav Strnad,GAMEEVENT,/table-tennis/czech-republic/liga-pro/milan-smesny-jaroslav-strnad-202307060600,U,TABL,2023-07-06 10:00:00,False,False,NO,True,9971644,,15,1688566348211.0,Milan Smesny,True,Jaroslav Strnad,False,1.5,-120,-1.5,-120,EVEN,-140,76.5,-120,76.5,-120,,,,,,2023-07-06 05:00:00-05:00,2023-07-06,05:00 AM,Jaroslav Strnad,Milan Smesny,07062023-Jaroslav Strnad-Milan Smesny
12150224,Jakub Joksch vs Filip Dusil,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jakub-joksch-filip-dusil-202307060600,U,TABL,2023-07-06 10:00:00,False,False,NO,True,9971644,,15,1688566348015.0,Jakub Joksch,True,Filip Dusil,False,-1.5,-120,1.5,-120,-140,EVEN,76.5,-120,76.5,-120,,,,,,2023-07-06 05:00:00-05:00,2023-07-06,05:00 AM,Filip Dusil,Jakub Joksch,07062023-Filip Dusil-Jakub Joksch
12150236,Jiri Skalicky vs Matej Mazurek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jiri-skalicky-matej-mazurek-202307060600,U,TABL,2023-07-06 10:00:00,False,False,NO,True,9971644,,5,1688566348058.0,Jiri Skalicky,True,Matej Mazurek,False,,,,,-170,+120,,,,,,,,,,2023-07-06 05:00:00-05:00,2023-07-06,05:00 AM,Matej Mazurek,,
12150225,Karel Brozik vs Jan Sucharda,GAMEEVENT,/table-tennis/czech-republic/liga-pro/karel-brozik-jan-sucharda-202307060600,U,TABL,2023-07-06 10:00:00,False,False,NO,True,9971644,,6,1688566348106.0,Karel Brozik,True,Jan Sucharda,False,,,,,-190,+135,75.5,-120,75.5,-120,,,,,,2023-07-06 05:00:00-05:00,2023-07-06,05:00 AM,Jan Sucharda,Karel Brozik,07062023-Jan Sucharda-Karel Brozik
12150202,Kamil Gavelcik vs Pavel Sprynar,GAMEEVENT,/table-tennis/czech-republic/liga-pro/kamil-gavelcik-pavel-sprynar-202307060630,U,TABL,2023-07-06 10:30:00,False,False,NO,True,9971644,,15,1688566348508.0,Kamil Gavelcik,True,Pavel Sprynar,False,2.5,-120,-2.5,-120,+110,-155,76.5,-120,76.5,-120,,,,,,2023-07-06 05:30:00-05:00,2023-07-06,05:30 AM,Pavel Sprynar,,
12150223,Stanislav Hudec vs Ladislav Vosyka,GAMEEVENT,/table-tennis/czech-republic/liga-pro/stanislav-hudec-ladislav-vosyka-202307060630,U,TABL,2023-07-06 10:30:00,False,False,NO,True,9971644,,15,1688566348608.0,Stanislav Hudec,True,Ladislav Vosyka,False,-4.5,-120,4.5,-120,-205,+145,75.5,-120,75.5,-120,,,,,,2023-07-06 05:30:00-05:00,2023-07-06,05:30 AM,Ladislav Vosyka,Stanislav Hudec,07062023-Ladislav Vosyka-Stanislav Hudec
12150233,Jan Pribyl vs Ales Berbr,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jan-pribyl-ales-berbr-202307060630,U,TABL,2023-07-06 10:30:00,False,False,NO,True,9971644,,15,1688566348414.0,Jan Pribyl,True,Ales Berbr,False,-4.5,-120,4.5,-120,-205,+145,75.5,-120,75.5,-120,,,,,,2023-07-06 05:30:00-05:00,2023-07-06,05:30 AM,Ales Berbr,,
