game_id,game_description,game_type,game_link,game_status,game_sport,game_startTime,game_live,game_awayTeamFirst,game_denySameGame,game_teaserAllowed,game_competitionId,game_notes,game_numMarkets,game_lastModified,bovada_home_team,bovada_away_team,team_1_hcap,team_1_hcap_odds,team_2_hcap,team_2_hcap_odds,team_1_ml_odds,team_2_ml_odds,Over_line,Over_odds,Under_line,Under_odds,draw_ml_odds,cst_game_startTime,cst_game_date,cst_game_time,away_team_clean_x,home_team_clean_x,DC_Game_ID,vsin_away_team,vsin_home_team,away_spread,home_spread,away_spread_handle,home_spread_handle,away_spread_bets,home_spread_bets,total_over,total_under,total_over_handle,total_under_handle,total_over_bets,total_under_bets,away_ml,home_ml,away_ml_handle,home_ml_handle,away_ml_bets,home_ml_bets,game_date,Sport,away_team_clean_y,home_team_clean_y,gameID,sport,game_time,team1,team1_pred,team2,team2_pred,lastMod_ESPNpred,away_team_clean,home_team_clean,a_bov_implied_ml_percent,h_bov_implied_ml_percent,a_ml_follow_espn,h_ml_follow_espn,a_ml_fade_espn,h_ml_fade_espn,a_avg_runs,a_avg_a_runs,a_avg_h_runs,a_avg_runs_l5,a_avg_a_runs_l5,a_avg_h_runs_l5,a_current_streak,a_recent_win_rate,h_avg_runs,h_avg_a_runs,h_avg_h_runs,h_avg_runs_l5,h_avg_a_runs_l5,h_avg_h_runs_l5,h_current_streak,h_recent_win_rate
12232942.0,Ales Krejci vs Jan Manhal Snr,GAMEEVENT,/table-tennis/czech-republic/liga-pro/ales-krejci-jan-manhal-snr-202307260600,U,TABL,7/26/2023 10:00,0.0,0.0,NO,1.0,9971644.0,,4.0,1690290000000.0,Ales Krejci,Jan Manhal Snr,,,,,-600.0,350.0,,,,,,7/26/2023 5:00,7/26/2023,5:00 AM,Jan Manhal Snr,Ales Krejci,07262023-Jan Manhal Snr-Ales Krejci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7941176470588235,0.20588235294117646,0,0,0,0,,,,,,,,,,,,,,,,
12225088.0,Kwangdong Freecs vs KT Rolster,GAMEEVENT,/esports/league-of-legends/lck-summer/kwangdong-freecs-kt-rolster-202307260630,U,ESPT,7/26/2023 10:30,0.0,0.0,NO,1.0,9373563.0,,74.0,1690340000000.0,Kwangdong Freecs,KT Rolster,1.5,230.0,-1.5,-325.0,800.0,-1600.0,2.5,260.0,2.5,-375.0,,7/26/2023 5:30,7/26/2023,5:30 AM,KT Rolster,Kwangdong Freecs,07262023-KT Rolster-Kwangdong Freecs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10559006211180123,0.8944099378881987,0,0,0,0,,,,,,,,,,,,,,,,
12232948.0,Bohumil Duben vs Martin Zizka,GAMEEVENT,/table-tennis/czech-republic/liga-pro/bohumil-duben-martin-zizka-202307260630,U,TABL,7/26/2023 10:30,0.0,0.0,NO,1.0,9971644.0,,15.0,1690310000000.0,Bohumil Duben,Martin Zizka,8.5,-125.0,-8.5,-115.0,300.0,-480.0,72.5,-120.0,72.5,-120.0,,7/26/2023 5:30,7/26/2023,5:30 AM,Martin Zizka,Bohumil Duben,07262023-Martin Zizka-Bohumil Duben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23200000000000004,0.7680000000000001,0,0,0,0,,,,,,,,,,,,,,,,
12232908.0,Jan Jablonovsky vs Josef Belovsky,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jan-jablonovsky-josef-belovsky-202307260630,U,TABL,7/26/2023 10:30,0.0,0.0,NO,1.0,9971644.0,,15.0,1690290000000.0,Jan Jablonovsky,Josef Belovsky,2.5,-120.0,-2.5,-120.0,110.0,-155.0,75.5,-120.0,75.5,-120.0,,7/26/2023 5:30,7/26/2023,5:30 AM,Josef Belovsky,Jan Jablonovsky,07262023-Josef Belovsky-Jan Jablonovsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4392764857881137,0.5607235142118863,0,0,0,0,,,,,,,,,,,,,,,,
12232928.0,Jan Manhal Snr vs Bohumil Duben,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jan-manhal-snr-bohumil-duben-202307260700,U,TABL,7/26/2023 11:00,0.0,0.0,NO,1.0,9971644.0,,15.0,1690290000000.0,Jan Manhal Snr,Bohumil Duben,7.5,-125.0,-7.5,-115.0,230.0,-350.0,73.5,-120.0,73.5,-120.0,,7/26/2023 6:00,7/26/2023,6:00 AM,Bohumil Duben,Jan Manhal Snr,07262023-Bohumil Duben-Jan Manhal Snr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2803738317757009,0.719626168224299,0,0,0,0,,,,,,,,,,,,,,,,
12233579.0,Radim Pavelka vs Jan Jablonovsky,GAMEEVENT,/table-tennis/czech-republic/liga-pro/radim-pavelka-jan-jablonovsky-202307260700,U,TABL,7/26/2023 11:00,0.0,0.0,NO,1.0,9971644.0,,15.0,1690320000000.0,Radim Pavelka,Jan Jablonovsky,0.5,-125.0,-0.5,-115.0,-120.0,-120.0,77.5,-120.0,77.5,-120.0,,7/26/2023 6:00,7/26/2023,6:00 AM,Jan Jablonovsky,Radim Pavelka,07262023-Jan Jablonovsky-Radim Pavelka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0,0,0,0,,,,,,,,,,,,,,,,
12232900.0,Vladimir Cermak vs Jan Jablonovsky,GAMEEVENT,/table-tennis/czech-republic/liga-pro/vladimir-cermak-jan-jablonovsky-202307260700,U,TABL,7/26/2023 11:00,0.0,0.0,NO,1.0,9971644.0,,5.0,1690300000000.0,Vladimir Cermak,Jan Jablonovsky,-4.5,-120.0,4.5,-120.0,-205.0,145.0,,,,,,7/26/2023 6:00,7/26/2023,6:00 AM,Jan Jablonovsky,Vladimir Cermak,07262023-Jan Jablonovsky-Vladimir Cermak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6221740476927841,0.37782595230721583,0,0,0,0,,,,,,,,,,,,,,,,
12232897.0,Josef Belovsky vs Vladimir Postelt,GAMEEVENT,/table-tennis/czech-republic/liga-pro/josef-belovsky-vladimir-postelt-202307260730,U,TABL,7/26/2023 11:30,0.0,0.0,NO,1.0,9971644.0,,15.0,1690310000000.0,Josef Belovsky,Vladimir Postelt,0.5,-125.0,-0.5,-115.0,-120.0,-120.0,76.5,-120.0,76.5,-120.0,,7/26/2023 6:30,7/26/2023,6:30 AM,Vladimir Postelt,Josef Belovsky,07262023-Vladimir Postelt-Josef Belovsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0,0,0,0,,,,,,,,,,,,,,,,
12232916.0,Martin Zizka vs Ales Krejci,GAMEEVENT,/table-tennis/czech-republic/liga-pro/martin-zizka-ales-krejci-202307260730,U,TABL,7/26/2023 11:30,0.0,0.0,NO,1.0,9971644.0,,4.0,1690290000000.0,Martin Zizka,Ales Krejci,,,,,-205.0,145.0,,,,,,7/26/2023 6:30,7/26/2023,6:30 AM,Ales Krejci,Martin Zizka,07262023-Ales Krejci-Martin Zizka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6221740476927841,0.37782595230721583,0,0,0,0,,,,,,,,,,,,,,,,
12232907.0,Tomas Dousa vs Lukas Malek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/tomas-dousa-lukas-malek-202307260730,U,TABL,7/26/2023 11:30,0.0,0.0,NO,1.0,9971644.0,,15.0,1690310000000.0,Tomas Dousa,Lukas Malek,-1.5,-120.0,1.5,-120.0,-140.0,100.0,76.5,-120.0,76.5,-120.0,,7/26/2023 6:30,7/26/2023,6:30 AM,Lukas Malek,Tomas Dousa,07262023-Lukas Malek-Tomas Dousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5384615384615384,0.46153846153846145,0,0,0,0,,,,,,,,,,,,,,,,
12232921.0,Ales Krejci vs Bohumil Duben,GAMEEVENT,/table-tennis/czech-republic/liga-pro/ales-krejci-bohumil-duben-202307260800,U,TABL,7/26/2023 12:00,0.0,0.0,NO,1.0,9971644.0,,4.0,1690290000000.0,Ales Krejci,Bohumil Duben,,,,,125.0,-180.0,,,,,,7/26/2023 7:00,7/26/2023,7:00 AM,Bohumil Duben,Ales Krejci,07262023-Bohumil Duben-Ales Krejci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4087591240875912,0.5912408759124087,0,0,0,0,,,,,,,,,,,,,,,,
12232912.0,Vladimir Postelt vs Jan Jablonovsky,GAMEEVENT,/table-tennis/czech-republic/liga-pro/vladimir-postelt-jan-jablonovsky-202307260800,U,TABL,7/26/2023 12:00,0.0,0.0,NO,1.0,9971644.0,,15.0,1690290000000.0,Vladimir Postelt,Jan Jablonovsky,-4.5,-120.0,4.5,-120.0,-205.0,145.0,75.5,-120.0,75.5,-120.0,,7/26/2023 7:00,7/26/2023,7:00 AM,Jan Jablonovsky,Vladimir Postelt,07262023-Jan Jablonovsky-Vladimir Postelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6221740476927841,0.37782595230721583,0,0,0,0,,,,,,,,,,,,,,,,
12232917.0,Jan Manhal Snr vs Martin Zizka,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jan-manhal-snr-martin-zizka-202307260830,U,TABL,7/26/2023 12:30,0.0,0.0,NO,1.0,9971644.0,,15.0,1690290000000.0,Jan Manhal Snr,Martin Zizka,0.5,-125.0,-0.5,-115.0,-120.0,-120.0,80.5,-120.0,80.5,-120.0,,7/26/2023 7:30,7/26/2023,7:30 AM,Martin Zizka,Jan Manhal Snr,07262023-Martin Zizka-Jan Manhal Snr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0,0,0,0,,,,,,,,,,,,,,,,
12232910.0,Milan Smrcek vs Tomas Dousa,GAMEEVENT,/table-tennis/czech-republic/liga-pro/milan-smrcek-tomas-dousa-202307260830,U,TABL,7/26/2023 12:30,0.0,0.0,NO,1.0,9971644.0,,15.0,1690290000000.0,Milan Smrcek,Tomas Dousa,0.5,-125.0,-0.5,-115.0,-120.0,-120.0,77.5,-120.0,77.5,-120.0,,7/26/2023 7:30,7/26/2023,7:30 AM,Tomas Dousa,Milan Smrcek,07262023-Tomas Dousa-Milan Smrcek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0,0,0,0,,,,,,,,,,,,,,,,
12233573.0,Radim Pavelka vs Josef Belovsky,GAMEEVENT,/table-tennis/czech-republic/liga-pro/radim-pavelka-josef-belovsky-202307260830,U,TABL,7/26/2023 12:30,0.0,0.0,NO,1.0,9971644.0,,15.0,1690320000000.0,Radim Pavelka,Josef Belovsky,-3.5,-120.0,3.5,-120.0,-190.0,135.0,75.5,-120.0,75.5,-120.0,,7/26/2023 7:30,7/26/2023,7:30 AM,Josef Belovsky,Radim Pavelka,07262023-Josef Belovsky-Radim Pavelka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.606245756958588,0.3937542430414121,0,0,0,0,,,,,,,,,,,,,,,,
12232906.0,Vladimir Cermak vs Josef Belovsky,GAMEEVENT,/table-tennis/czech-republic/liga-pro/vladimir-cermak-josef-belovsky-202307260830,U,TABL,7/26/2023 12:30,0.0,0.0,NO,1.0,9971644.0,,5.0,1690300000000.0,Vladimir Cermak,Josef Belovsky,5.5,-120.0,-5.5,-120.0,175.0,-255.0,,,,,,7/26/2023 7:30,7/26/2023,7:30 AM,Josef Belovsky,Vladimir Cermak,07262023-Josef Belovsky-Vladimir Cermak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.336094674556213,0.663905325443787,0,0,0,0,,,,,,,,,,,,,,,,
12233003.0,Jiri Plachy vs Marek Placek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jiri-plachy-marek-placek-202307261000,U,TABL,7/26/2023 14:00,0.0,0.0,NO,1.0,9971644.0,,15.0,1690290000000.0,Jiri Plachy,Marek Placek,-2.5,-120.0,2.5,-120.0,-155.0,110.0,75.5,-120.0,75.5,-120.0,,7/26/2023 9:00,7/26/2023,9:00 AM,Marek Placek,Jiri Plachy,07262023-Marek Placek-Jiri Plachy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5607235142118863,0.4392764857881137,0,0,0,0,,,,,,,,,,,,,,,,
12232999.0,Martin Kucera vs Petr Zivny,GAMEEVENT,/table-tennis/czech-republic/liga-pro/martin-kucera-petr-zivny-202307261000,U,TABL,7/26/2023 14:00,0.0,0.0,NO,1.0,9971644.0,,15.0,1690290000000.0,Martin Kucera,Petr Zivny,0.5,-125.0,-0.5,-115.0,-120.0,-120.0,76.5,-120.0,76.5,-120.0,,7/26/2023 9:00,7/26/2023,9:00 AM,Petr Zivny,Martin Kucera,07262023-Petr Zivny-Martin Kucera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0,0,0,0,,,,,,,,,,,,,,,,
12233033.0,Petr Vicherek vs Martin Biolek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/petr-vicherek-martin-biolek-202307261000,U,TABL,7/26/2023 14:00,0.0,0.0,NO,1.0,9971644.0,,15.0,1690290000000.0,Petr Vicherek,Martin Biolek,0.5,-125.0,-0.5,-115.0,-120.0,-120.0,76.5,-120.0,76.5,-120.0,,7/26/2023 9:00,7/26/2023,9:00 AM,Martin Biolek,Petr Vicherek,07262023-Martin Biolek-Petr Vicherek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0,0,0,0,,,,,,,,,,,,,,,,
12232982.0,Martin Mastera vs Jiri Babinek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/martin-mastera-jiri-babinek-202307261030,U,TABL,7/26/2023 14:30,0.0,0.0,NO,1.0,9971644.0,,15.0,1690290000000.0,Martin Mastera,Jiri Babinek,-3.5,-115.0,3.5,-125.0,-170.0,120.0,75.5,-120.0,75.5,-120.0,,7/26/2023 9:30,7/26/2023,9:30 AM,Jiri Babinek,Martin Mastera,07262023-Jiri Babinek-Martin Mastera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5807453416149069,0.4192546583850932,0,0,0,0,,,,,,,,,,,,,,,,
12232992.0,Denis Hofman vs Martin Sobisek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/denis-hofman-martin-sobisek-202307261030,U,TABL,7/26/2023 14:30,0.0,0.0,NO,1.0,9971644.0,,15.0,1690290000000.0,Denis Hofman,Martin Sobisek,-7.5,-120.0,7.5,-120.0,-360.0,235.0,73.5,-120.0,73.5,-120.0,,7/26/2023 9:30,7/26/2023,9:30 AM,Martin Sobisek,Denis Hofman,07262023-Martin Sobisek-Denis Hofman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7238895558223291,0.27611044417767105,0,0,0,0,,,,,,,,,,,,,,,,
12233040.0,Radomir Revay vs Marek Zaskodny,GAMEEVENT,/table-tennis/czech-republic/liga-pro/radomir-revay-marek-zaskodny-202307261030,U,TABL,7/26/2023 14:30,0.0,0.0,NO,1.0,9971644.0,,15.0,1690310000000.0,Radomir Revay,Marek Zaskodny,-3.5,-115.0,3.5,-125.0,-170.0,120.0,75.5,-120.0,75.5,-120.0,,7/26/2023 9:30,7/26/2023,9:30 AM,Marek Zaskodny,Radomir Revay,07262023-Marek Zaskodny-Radomir Revay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5807453416149069,0.4192546583850932,0,0,0,0,,,,,,,,,,,,,,,,
12233008.0,Petr Zivny vs Martin Mastera,GAMEEVENT,/table-tennis/czech-republic/liga-pro/petr-zivny-martin-mastera-202307261100,U,TABL,7/26/2023 15:00,0.0,0.0,NO,1.0,9971644.0,,15.0,1690310000000.0,Petr Zivny,Martin Mastera,7.5,-120.0,-7.5,-120.0,235.0,-360.0,73.5,-120.0,73.5,-120.0,,7/26/2023 10:00,7/26/2023,10:00 AM,Martin Mastera,Petr Zivny,07262023-Martin Mastera-Petr Zivny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27611044417767105,0.7238895558223291,0,0,0,0,,,,,,,,,,,,,,,,
12233035.0,Martin Biolek vs Radomir Revay,GAMEEVENT,/table-tennis/czech-republic/liga-pro/martin-biolek-radomir-revay-202307261100,U,TABL,7/26/2023 15:00,0.0,0.0,NO,1.0,9971644.0,,15.0,1690310000000.0,Martin Biolek,Radomir Revay,2.5,-120.0,-2.5,-120.0,110.0,-155.0,75.5,-120.0,75.5,-120.0,,7/26/2023 10:00,7/26/2023,10:00 AM,Radomir Revay,Martin Biolek,07262023-Radomir Revay-Martin Biolek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4392764857881137,0.5607235142118863,0,0,0,0,,,,,,,,,,,,,,,,
12233046.0,Marek Placek vs Tomas Andrle,GAMEEVENT,/table-tennis/czech-republic/liga-pro/marek-placek-tomas-andrle-202307261100,U,TABL,7/26/2023 15:00,0.0,0.0,NO,1.0,9971644.0,,15.0,1690290000000.0,Marek Placek,Tomas Andrle,5.5,-120.0,-5.5,-120.0,175.0,-255.0,74.5,-120.0,74.5,-120.0,,7/26/2023 10:00,7/26/2023,10:00 AM,Tomas Andrle,Marek Placek,07262023-Tomas Andrle-Marek Placek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.336094674556213,0.663905325443787,0,0,0,0,,,,,,,,,,,,,,,,
12232987.0,Martin Sobisek vs Tomas Zahradnik,GAMEEVENT,/table-tennis/czech-republic/liga-pro/martin-sobisek-tomas-zahradnik-202307261130,U,TABL,7/26/2023 15:30,0.0,0.0,NO,1.0,9971644.0,,15.0,1690290000000.0,Martin Sobisek,Tomas Zahradnik,-2.5,-120.0,2.5,-120.0,-155.0,110.0,75.5,-120.0,75.5,-120.0,,7/26/2023 10:30,7/26/2023,10:30 AM,Tomas Zahradnik,Martin Sobisek,07262023-Tomas Zahradnik-Martin Sobisek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5607235142118863,0.4392764857881137,0,0,0,0,,,,,,,,,,,,,,,,
12233051.0,Marek Zaskodny vs Petr Vicherek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/marek-zaskodny-petr-vicherek-202307261130,U,TABL,7/26/2023 15:30,0.0,0.0,NO,1.0,9971644.0,,13.0,1690290000000.0,Marek Zaskodny,Petr Vicherek,-2.5,-120.0,2.5,-120.0,-155.0,110.0,,,,,,7/26/2023 10:30,7/26/2023,10:30 AM,Petr Vicherek,Marek Zaskodny,07262023-Petr Vicherek-Marek Zaskodny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5607235142118863,0.4392764857881137,0,0,0,0,,,,,,,,,,,,,,,,
12232990.0,Jiri Babinek vs Martin Kucera,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jiri-babinek-martin-kucera-202307261130,U,TABL,7/26/2023 15:30,0.0,0.0,NO,1.0,9971644.0,,15.0,1690290000000.0,Jiri Babinek,Martin Kucera,3.5,-120.0,-3.5,-120.0,135.0,-190.0,77.5,-120.0,77.5,-120.0,,7/26/2023 10:30,7/26/2023,10:30 AM,Martin Kucera,Jiri Babinek,07262023-Martin Kucera-Jiri Babinek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3937542430414121,0.606245756958588,0,0,0,0,,,,,,,,,,,,,,,,
12232988.0,Tomas Zahradnik vs Denis Hofman,GAMEEVENT,/table-tennis/czech-republic/liga-pro/tomas-zahradnik-denis-hofman-202307261200,U,TABL,7/26/2023 16:00,0.0,0.0,NO,1.0,9971644.0,,15.0,1690290000000.0,Tomas Zahradnik,Denis Hofman,0.5,-120.0,-0.5,-120.0,-115.0,-125.0,76.5,-120.0,76.5,-120.0,,7/26/2023 11:00,7/26/2023,11:00 AM,Denis Hofman,Tomas Zahradnik,07262023-Denis Hofman-Tomas Zahradnik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.490521327014218,0.5094786729857821,0,0,0,0,,,,,,,,,,,,,,,,
12233059.0,Petr Vicherek vs Radomir Revay,GAMEEVENT,/table-tennis/czech-republic/liga-pro/petr-vicherek-radomir-revay-202307261200,U,TABL,7/26/2023 16:00,0.0,0.0,NO,1.0,9971644.0,,15.0,1690290000000.0,Petr Vicherek,Radomir Revay,0.5,-125.0,-0.5,-115.0,-120.0,-120.0,76.5,-120.0,76.5,-120.0,,7/26/2023 11:00,7/26/2023,11:00 AM,Radomir Revay,Petr Vicherek,07262023-Radomir Revay-Petr Vicherek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0,0,0,0,,,,,,,,,,,,,,,,
12232993.0,Martin Kucera vs Martin Mastera,GAMEEVENT,/table-tennis/czech-republic/liga-pro/martin-kucera-martin-mastera-202307261200,U,TABL,7/26/2023 16:00,0.0,0.0,NO,1.0,9971644.0,,15.0,1690290000000.0,Martin Kucera,Martin Mastera,-3.5,-120.0,3.5,-120.0,-190.0,135.0,75.5,-120.0,75.5,-120.0,,7/26/2023 11:00,7/26/2023,11:00 AM,Martin Mastera,Martin Kucera,07262023-Martin Mastera-Martin Kucera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.606245756958588,0.3937542430414121,0,0,0,0,,,,,,,,,,,,,,,,
12233068.0,Jiri Plachy vs Tomas Andrle,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jiri-plachy-tomas-andrle-202307261200,U,TABL,7/26/2023 16:00,0.0,0.0,NO,1.0,9971644.0,,15.0,1690290000000.0,Jiri Plachy,Tomas Andrle,2.5,-120.0,-2.5,-120.0,110.0,-155.0,75.5,-120.0,75.5,-120.0,,7/26/2023 11:00,7/26/2023,11:00 AM,Tomas Andrle,Jiri Plachy,07262023-Tomas Andrle-Jiri Plachy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4392764857881137,0.5607235142118863,0,0,0,0,,,,,,,,,,,,,,,,
12226689.0,Colorado Rockies @ Washington Nationals,GAMEEVENT,/baseball/mlb/colorado-rockies-washington-nationals-202307261205,U,BASE,7/26/2023 16:05,0.0,1.0,NO,1.0,24736.0,,73.0,1690350000000.0,Washington Nationals,Colorado Rockies,1.5,-170.0,-1.5,145.0,117.0,-140.0,10.0,-110.0,10.0,-110.0,,7/26/2023 11:05,7/26/2023,11:05 AM,Colorado Rockies,Washington Nationals,07262023-Colorado Rockies-Washington Nationals,,,,,,,,,,,,,,,,,,,,,,,,,401472549.0,mlb,2023-07-26 07:05:00,Colorado Rockies,0.444,Washington Nationals,0.556,07/26/2023 12:22:41 AM,Colorado Rockies,Washington Nationals,0.4413387274733358,0.5586612725266643,1,-1,-1,1,4.333333333333333,3.617021276595745,5.020408163265306,2.6,2.6,5.0,L2,0.3,4.197916666666667,4.653061224489796,3.723404255319149,4.6,4.4,4.6,W2,0.2
12226691.0,Miami Marlins @ Tampa Bay Rays,GAMEEVENT,/baseball/mlb/miami-marlins-tampa-bay-rays-202307261210,U,BASE,7/26/2023 16:10,0.0,1.0,NO,1.0,24736.0,,65.0,1690340000000.0,Tampa Bay Rays,Miami Marlins,1.5,-160.0,-1.5,135.0,143.0,-174.0,7.5,-105.0,7.5,-115.0,,7/26/2023 11:10,7/26/2023,11:10 AM,Miami Marlins,Tampa Bay Rays,07262023-Miami Marlins-Tampa Bay Rays,,,,,,,,,,,,,,,,,,,,,,,,,401472551.0,mlb,2023-07-26 07:10:00,Miami Marlins,0.3,Tampa Bay Rays,0.7,07/26/2023 12:22:43 AM,Miami Marlins,Tampa Bay Rays,0.3932148905025688,0.6067851094974311,-1,1,1,-1,4.153061224489796,4.04,4.270833333333333,5.0,3.4,5.0,W2,0.6,5.313131313131313,5.1020408163265305,5.52,3.4,3.2,3.4,W1,0.7
12233005.0,Petr Zivny vs Jiri Babinek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/petr-zivny-jiri-babinek-202307261230,U,TABL,7/26/2023 16:30,0.0,0.0,NO,1.0,9971644.0,,15.0,1690310000000.0,Petr Zivny,Jiri Babinek,2.5,-120.0,-2.5,-120.0,110.0,-155.0,75.5,-120.0,75.5,-120.0,,7/26/2023 11:30,7/26/2023,11:30 AM,Jiri Babinek,Petr Zivny,07262023-Jiri Babinek-Petr Zivny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4392764857881137,0.5607235142118863,0,0,0,0,,,,,,,,,,,,,,,,
12233066.0,Martin Biolek vs Marek Zaskodny,GAMEEVENT,/table-tennis/czech-republic/liga-pro/martin-biolek-marek-zaskodny-202307261230,U,TABL,7/26/2023 16:30,0.0,0.0,NO,1.0,9971644.0,,15.0,1690310000000.0,Martin Biolek,Marek Zaskodny,-3.5,-120.0,3.5,-120.0,-180.0,125.0,75.5,-120.0,75.5,-120.0,,7/26/2023 11:30,7/26/2023,11:30 AM,Marek Zaskodny,Martin Biolek,07262023-Marek Zaskodny-Martin Biolek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5912408759124087,0.4087591240875912,0,0,0,0,,,,,,,,,,,,,,,,
12226696.0,Seattle Mariners @ Minnesota Twins,GAMEEVENT,/baseball/mlb/seattle-mariners-minnesota-twins-202307261310,U,BASE,7/26/2023 17:10,0.0,1.0,NO,1.0,24736.0,,74.0,1690350000000.0,Minnesota Twins,Seattle Mariners,1.5,-185.0,-1.5,160.0,107.0,-128.0,8.5,-105.0,8.5,-115.0,,7/26/2023 12:10,7/26/2023,12:10 PM,Seattle Mariners,Minnesota Twins,07262023-Seattle Mariners-Minnesota Twins,,,,,,,,,,,,,,,,,,,,,,,,,401472554.0,mlb,2023-07-26 08:10:00,Seattle Mariners,0.44,Minnesota Twins,0.56,07/26/2023 12:22:41 AM,Seattle Mariners,Minnesota Twins,0.4625121713729309,0.5374878286270691,-1,1,1,-1,4.4526315789473685,4.555555555555555,4.36,4.0,4.0,4.4,W1,0.5,4.350515463917525,4.26530612244898,4.4375,3.8,5.6,3.8,L3,0.6
12233123.0,Ladislav Vosyka vs Radim Pokorny,GAMEEVENT,/table-tennis/czech-republic/liga-pro/ladislav-vosyka-radim-pokorny-202307261400,U,TABL,7/26/2023 18:00,0.0,0.0,NO,1.0,9971644.0,,15.0,1690320000000.0,Ladislav Vosyka,Radim Pokorny,-6.5,-120.0,6.5,-120.0,-315.0,210.0,73.5,-120.0,73.5,-120.0,,7/26/2023 13:00,7/26/2023,1:00 PM,Radim Pokorny,Ladislav Vosyka,07262023-Radim Pokorny-Ladislav Vosyka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7017606899029823,0.2982393100970176,0,0,0,0,,,,,,,,,,,,,,,,
12233101.0,Jan Mecl Jnr vs Petr Oliver Korp,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jan-mecl-jnr-petr-oliver-korp-202307261400,U,TABL,7/26/2023 18:00,0.0,0.0,NO,1.0,9971644.0,,15.0,1690320000000.0,Jan Mecl Jnr,Petr Oliver Korp,2.5,-120.0,-2.5,-120.0,110.0,-155.0,75.5,-120.0,75.5,-120.0,,7/26/2023 13:00,7/26/2023,1:00 PM,Petr Oliver Korp,Jan Mecl Jnr,07262023-Petr Oliver Korp-Jan Mecl Jnr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4392764857881137,0.5607235142118863,0,0,0,0,,,,,,,,,,,,,,,,
