end_date,p_wt,t_wt,success_rate
12/31/2022,0.95,0.050000000000000044,0.45742092457420924
12/31/2022,0.96,0.040000000000000036,0.45742092457420924
12/31/2022,0.97,0.030000000000000027,0.45742092457420924
12/31/2022,0.98,0.020000000000000018,0.45742092457420924
12/31/2022,0.99,0.010000000000000009,0.45742092457420924
7/1/2022,0.0,1.0,0.5106382978723404
7/1/2022,0.01,0.99,0.5094882116158712
7/1/2022,0.02,0.98,0.5129384703852788
7/1/2022,0.03,0.97,0.5089131684876366
7/1/2022,0.04,0.96,0.5066129959746981
7/1/2022,0.05,0.95,0.5066129959746981
7/1/2022,0.06,0.94,0.5089131684876366
7/1/2022,0.07,0.9299999999999999,0.5066129959746981
7/1/2022,0.08,0.92,0.5048878665899943
7/1/2022,0.09,0.91,0.5083381253594019
7/1/2022,0.1,0.9,0.5060379528464635
7/1/2022,0.11,0.89,0.5054629097182288
7/1/2022,0.12,0.88,0.5043128234617597
7/1/2022,0.13,0.87,0.5066129959746981
7/1/2022,0.14,0.86,0.5071880391029328
7/1/2022,0.15,0.85,0.5089131684876366
7/1/2022,0.16,0.84,0.5083381253594019
7/1/2022,0.17,0.83,0.5123634272570443
7/1/2022,0.18,0.8200000000000001,0.5089131684876366
7/1/2022,0.19,0.81,0.5123634272570443
7/1/2022,0.2,0.8,0.5152386428982174
7/1/2022,0.21,0.79,0.5094882116158712
7/1/2022,0.22,0.78,0.5089131684876366
7/1/2022,0.23,0.77,0.5071880391029328
7/1/2022,0.24,0.76,0.5048878665899943
7/1/2022,0.25,0.75,0.5048878665899943
7/1/2022,0.26,0.74,0.5048878665899943
7/1/2022,0.27,0.73,0.5048878665899943
7/1/2022,0.28,0.72,0.5066129959746981
7/1/2022,0.29,0.71,0.5020126509488212
7/1/2022,0.3,0.7,0.503737780333525
7/1/2022,0.31,0.69,0.5031627372052904
7/1/2022,0.32,0.6799999999999999,0.5031627372052904
7/1/2022,0.33,0.6699999999999999,0.5043128234617597
7/1/2022,0.34,0.6599999999999999,0.5071880391029328
7/1/2022,0.35,0.65,0.5071880391029328
7/1/2022,0.36,0.64,0.5089131684876366
7/1/2022,0.37,0.63,0.5129384703852788
7/1/2022,0.38,0.62,0.5123634272570443
7/1/2022,0.39,0.61,0.5117883841288097
7/1/2022,0.4,0.6,0.5117883841288097
7/1/2022,0.41,0.5900000000000001,0.5100632547441059
7/1/2022,0.42,0.5800000000000001,0.5089131684876366
7/1/2022,0.43,0.5700000000000001,0.5100632547441059
7/1/2022,0.44,0.56,0.5094882116158712
7/1/2022,0.45,0.55,0.5083381253594019
7/1/2022,0.46,0.54,0.5071880391029328
7/1/2022,0.47,0.53,0.5066129959746981
7/1/2022,0.48,0.52,0.5048878665899943
7/1/2022,0.49,0.51,0.5071880391029328
7/1/2022,0.5,0.5,0.5089131684876366
7/1/2022,0.51,0.49,0.5100632547441059
7/1/2022,0.52,0.48,0.5089131684876366
7/1/2022,0.53,0.47,0.5089131684876366
7/1/2022,0.54,0.45999999999999996,0.5106382978723404
7/1/2022,0.55,0.44999999999999996,0.5094882116158712
7/1/2022,0.56,0.43999999999999995,0.5089131684876366
7/1/2022,0.57,0.43000000000000005,0.5089131684876366
7/1/2022,0.58,0.42000000000000004,0.5083381253594019
7/1/2022,0.59,0.41000000000000003,0.5094882116158712
7/1/2022,0.6,0.4,0.5100632547441059
7/1/2022,0.61,0.39,0.5106382978723404
7/1/2022,0.62,0.38,0.5106382978723404
7/1/2022,0.63,0.37,0.5106382978723404
7/1/2022,0.64,0.36,0.5106382978723404
7/1/2022,0.65,0.35,0.5106382978723404
7/1/2022,0.66,0.33999999999999997,0.511213341000575
7/1/2022,0.67,0.32999999999999996,0.511213341000575
