game_id,game_description,game_type,game_link,game_status,game_sport,game_startTime,game_live,game_awayTeamFirst,game_denySameGame,game_teaserAllowed,game_competitionId,game_notes,game_numMarkets,game_lastModified,bovada_home_team,bovada_away_team,team_1_ml_odds,team_2_ml_odds,team_1_hcap,team_1_hcap_odds,team_2_hcap,team_2_hcap_odds,Over_line,Over_odds,Under_line,Under_odds,draw_ml_odds,cst_game_startTime,cst_game_date,cst_game_time,away_team_clean,home_team_clean,DC_Game_ID,Over - G1_line,Over - G1_odds,Under - G1_line,Under - G1_odds
12213458,Lukas Rygl vs Josef Belovsky,GAMEEVENT,/table-tennis/czech-republic/liga-pro/lukas-rygl-josef-belovsky-202307210330,U,TABL,2023-07-21 07:30:00,False,False,NO,True,9971644,,15,1689870896845,Lukas Rygl,Josef Belovsky,+110,-155,2.5,-120,-2.5,-120,75.5,-120,75.5,-120,,2023-07-21 02:30:00-05:00,2023-07-21,02:30 AM,Josef Belovsky,Lukas Rygl,07212023-Josef Belovsky-Lukas Rygl,,,,
12213464,Marek Blejchar vs Dusan Stusek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/marek-blejchar-dusan-stusek-202307210330,U,TABL,2023-07-21 07:30:00,False,False,NO,True,9971644,,1,1689870896862,Marek Blejchar,Dusan Stusek,+135,-190,,,,,,,,,,2023-07-21 02:30:00-05:00,2023-07-21,02:30 AM,Dusan Stusek,,,,,,
12213473,Stepan Prazak vs Josef Rossler,GAMEEVENT,/table-tennis/czech-republic/liga-pro/stepan-prazak-josef-rossler-202307210400,U,TABL,2023-07-21 08:00:00,False,False,NO,True,9971644,,15,1689870897255,Stepan Prazak,Josef Rossler,+110,-155,2.5,-120,-2.5,-120,75.5,-120,75.5,-120,,2023-07-21 03:00:00-05:00,2023-07-21,03:00 AM,,,,,,,
12213455,David Tomasch vs Pavel Marx,GAMEEVENT,/table-tennis/czech-republic/liga-pro/david-tomasch-pavel-marx-202307210400,U,TABL,2023-07-21 08:00:00,False,False,NO,True,9971644,,15,1689870897033,David Tomasch,Pavel Marx,+120,-170,3.5,-125,-3.5,-115,75.5,-120,75.5,-120,,2023-07-21 03:00:00-05:00,2023-07-21,03:00 AM,,,,,,,
12213461,Dusan Stusek vs Zbynek Zientek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/dusan-stusek-zbynek-zientek-202307210400,U,TABL,2023-07-21 08:00:00,False,False,NO,True,9971644,,1,1689870897051,Dusan Stusek,Zbynek Zientek,-140,100,,,,,,,,,,2023-07-21 03:00:00-05:00,2023-07-21,03:00 AM,Zbynek Zientek,Dusan Stusek,07212023-Zbynek Zientek-Dusan Stusek,,,,
12213440,Josef Belovsky vs Miroslav Adamec,GAMEEVENT,/table-tennis/czech-republic/liga-pro/josef-belovsky-miroslav-adamec-202307210400,U,TABL,2023-07-21 08:00:00,False,False,NO,True,9971644,,15,1689870897153,Josef Belovsky,Miroslav Adamec,100,-140,1.5,-120,-1.5,-120,76.5,-120,76.5,-120,,2023-07-21 03:00:00-05:00,2023-07-21,03:00 AM,Miroslav Adamec,Josef Belovsky,07212023-Miroslav Adamec-Josef Belovsky,,,,
12195133,BRION vs Dplus KIA,GAMEEVENT,/esports/league-of-legends/lck-summer/brion-dplus-kia-202307210400,U,ESPT,2023-07-21 08:00:00,False,False,NO,True,9373563,,72,1689913037787,BRION,Dplus KIA,+475,-800,1.5,+135,-1.5,-175,2.5,+175,2.5,-230,,2023-07-21 03:00:00-05:00,2023-07-21,03:00 AM,Dplus KIA,BRION,07212023-Dplus KIA-BRION,,,,
12213454,Marek Kostal vs Lukas Rygl,GAMEEVENT,/table-tennis/czech-republic/liga-pro/marek-kostal-lukas-rygl-202307210430,U,TABL,2023-07-21 08:30:00,False,False,NO,True,9971644,,15,1689870897423,Marek Kostal,Lukas Rygl,+125,-180,3.5,-120,-3.5,-120,75.5,-120,75.5,-120,,2023-07-21 03:30:00-05:00,2023-07-21,03:30 AM,Lukas Rygl,Marek Kostal,07212023-Lukas Rygl-Marek Kostal,,,,
12213457,Radek Limbursky vs Josef Fuchs,GAMEEVENT,/table-tennis/czech-republic/liga-pro/radek-limbursky-josef-fuchs-202307210430,U,TABL,2023-07-21 08:30:00,False,False,NO,True,9971644,,5,1689870897472,Radek Limbursky,Josef Fuchs,-155,+110,,,,,,,,,,2023-07-21 03:30:00-05:00,2023-07-21,03:30 AM,Josef Fuchs,,,,,,
12213471,Vitek Bradac vs Kamil Gavelcik,GAMEEVENT,/table-tennis/czech-republic/liga-pro/vitek-bradac-kamil-gavelcik-202307210430,U,TABL,2023-07-21 08:30:00,False,False,NO,True,9971644,,15,1689870897596,Vitek Bradac,Kamil Gavelcik,+120,-170,3.5,-125,-3.5,-115,75.5,-120,75.5,-120,,2023-07-21 03:30:00-05:00,2023-07-21,03:30 AM,,,,,,,
12213462,Kyryl Darin vs Marek Blejchar,GAMEEVENT,/table-tennis/czech-republic/liga-pro/kyryl-darin-marek-blejchar-202307210430,U,TABL,2023-07-21 08:30:00,False,False,NO,True,9971644,,1,1689870897312,Kyryl Darin,Marek Blejchar,-120,-120,,,,,,,,,,2023-07-21 03:30:00-05:00,2023-07-21,03:30 AM,,Kyryl Darin,,,,,
12213639,Bohumil Skulina vs Alois Kanak,GAMEEVENT,/table-tennis/czech-republic/liga-pro/bohumil-skulina-alois-kanak-202307210600,U,TABL,2023-07-21 10:00:00,False,False,NO,True,9971644,,9,1689870897766,Bohumil Skulina,Alois Kanak,-155,+110,,,,,,,,,,2023-07-21 05:00:00-05:00,2023-07-21,05:00 AM,Alois Kanak,,,,,,
12213539,Frantisek Just vs Simon Kadavy,GAMEEVENT,/table-tennis/czech-republic/liga-pro/frantisek-just-simon-kadavy-202307210600,U,TABL,2023-07-21 10:00:00,False,False,NO,True,9971644,,15,1689870897866,Frantisek Just,Simon Kadavy,-255,+175,-5.5,-120,5.5,-120,74.5,-120,74.5,-120,,2023-07-21 05:00:00-05:00,2023-07-21,05:00 AM,Simon Kadavy,Frantisek Just,07212023-Simon Kadavy-Frantisek Just,,,,
12213616,Miroslav Malek vs Bohumil Duben,GAMEEVENT,/table-tennis/czech-republic/liga-pro/miroslav-malek-bohumil-duben-202307210600,U,TABL,2023-07-21 10:00:00,False,False,NO,True,9971644,,12,1689870898058,Miroslav Malek,Bohumil Duben,-140,100,,,,,,,,,,2023-07-21 05:00:00-05:00,2023-07-21,05:00 AM,Bohumil Duben,,,,,,
12213544,Martin Huk vs Matous Klimenta,GAMEEVENT,/table-tennis/czech-republic/liga-pro/martin-huk-matous-klimenta-202307210600,U,TABL,2023-07-21 10:00:00,False,False,NO,True,9971644,,15,1689870897972,Martin Huk,Matous Klimenta,-170,+120,-3.5,-115,3.5,-125,75.5,-120,75.5,-120,,2023-07-21 05:00:00-05:00,2023-07-21,05:00 AM,Matous Klimenta,Martin Huk,07212023-Matous Klimenta-Martin Huk,,,,
12213542,Jan Mecl Jnr vs Rostyslav Kliuchuk,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jan-mecl-jnr-rostyslav-kliuchuk-202307210630,U,TABL,2023-07-21 10:30:00,False,False,NO,True,9971644,,15,1689870898194,Jan Mecl Jnr,Rostyslav Kliuchuk,-120,-120,0.5,-125,-0.5,-115,76.5,-120,76.5,-120,,2023-07-21 05:30:00-05:00,2023-07-21,05:30 AM,Rostyslav Kliuchuk,Jan Mecl Jnr,07212023-Rostyslav Kliuchuk-Jan Mecl Jnr,,,,
12213558,Jiri Pozarsky vs Tomas Varnuska,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jiri-pozarsky-tomas-varnuska-202307210630,U,TABL,2023-07-21 10:30:00,False,False,NO,True,9971644,,13,1689870898289,Jiri Pozarsky,Tomas Varnuska,-140,100,-1.5,-120,1.5,-120,,,,,,2023-07-21 05:30:00-05:00,2023-07-21,05:30 AM,Tomas Varnuska,Jiri Pozarsky,07212023-Tomas Varnuska-Jiri Pozarsky,,,,
12213613,Matyas Rojka vs Martin Zizka,GAMEEVENT,/table-tennis/czech-republic/liga-pro/matyas-rojka-martin-zizka-202307210630,U,TABL,2023-07-21 10:30:00,False,False,NO,True,9971644,,2,1689870898314,Matyas Rojka,Martin Zizka,-155,+110,,,,,,,,,,2023-07-21 05:30:00-05:00,2023-07-21,05:30 AM,Martin Zizka,Matyas Rojka,07212023-Martin Zizka-Matyas Rojka,,,,
12213637,Vasil Stempak vs Jiri Motak,GAMEEVENT,/table-tennis/czech-republic/liga-pro/vasil-stempak-jiri-motak-202307210630,U,TABL,2023-07-21 10:30:00,False,False,NO,True,9971644,,10,1689870898405,Vasil Stempak,Jiri Motak,-140,100,,,,,,,,,,2023-07-21 05:30:00-05:00,2023-07-21,05:30 AM,Jiri Motak,Vasil Stempak,07212023-Jiri Motak-Vasil Stempak,,,,
12195137,Hanwha Life Esports vs T1,GAMEEVENT,/esports/league-of-legends/lck-summer/hanwha-life-esports-t1-202307210630,U,ESPT,2023-07-21 10:30:00,False,False,NO,True,9373563,,73,1689913045901,Hanwha Life Esports,T1,-130,100,-1.5,+210,1.5,-285,2.5,-105,2.5,-125,,2023-07-21 05:30:00-05:00,2023-07-21,05:30 AM,T1,Hanwha Life Esports,07212023-T1-Hanwha Life Esports,,,,
12213563,Simon Kadavy vs Jiri Pozarsky,GAMEEVENT,/table-tennis/czech-republic/liga-pro/simon-kadavy-jiri-pozarsky-202307210700,U,TABL,2023-07-21 11:00:00,False,False,NO,True,9971644,,12,1689870898729,Simon Kadavy,Jiri Pozarsky,+325,-525,,,,,,,,,,2023-07-21 06:00:00-05:00,2023-07-21,06:00 AM,Jiri Pozarsky,Simon Kadavy,07212023-Jiri Pozarsky-Simon Kadavy,,,,
12213549,Matous Klimenta vs Jan Mecl Jnr,GAMEEVENT,/table-tennis/czech-republic/liga-pro/matous-klimenta-jan-mecl-jnr-202307210700,U,TABL,2023-07-21 11:00:00,False,False,NO,True,9971644,,15,1689870898650,Matous Klimenta,Jan Mecl Jnr,+110,-155,2.5,-120,-2.5,-120,75.5,-120,75.5,-120,,2023-07-21 06:00:00-05:00,2023-07-21,06:00 AM,Jan Mecl Jnr,Matous Klimenta,07212023-Jan Mecl Jnr-Matous Klimenta,,,,
12213645,Alois Kanak vs Vasil Stempak,GAMEEVENT,/table-tennis/czech-republic/liga-pro/alois-kanak-vasil-stempak-202307210700,U,TABL,2023-07-21 11:00:00,False,False,NO,True,9971644,,8,1689870898509,Alois Kanak,Vasil Stempak,+175,-255,,,,,,,,,,2023-07-21 06:00:00-05:00,2023-07-21,06:00 AM,Vasil Stempak,Alois Kanak,07212023-Vasil Stempak-Alois Kanak,,,,
12213612,Bohumil Duben vs Matyas Rojka,GAMEEVENT,/table-tennis/czech-republic/liga-pro/bohumil-duben-matyas-rojka-202307210700,U,TABL,2023-07-21 11:00:00,False,False,NO,True,9971644,,1,1689870898548,Bohumil Duben,Matyas Rojka,100,-140,,,,,,,,,,2023-07-21 06:00:00-05:00,2023-07-21,06:00 AM,Matyas Rojka,Bohumil Duben,07212023-Matyas Rojka-Bohumil Duben,,,,
12213659,Jiri Motak vs Bohumil Skulina,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jiri-motak-bohumil-skulina-202307210730,U,TABL,2023-07-21 11:30:00,False,False,NO,True,9971644,,1,1689870898779,Jiri Motak,Bohumil Skulina,+175,-255,,,,,,,,,,2023-07-21 06:30:00-05:00,2023-07-21,06:30 AM,,Jiri Motak,,,,,
12213624,Martin Zizka vs Miroslav Malek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/martin-zizka-miroslav-malek-202307210730,U,TABL,2023-07-21 11:30:00,False,False,NO,True,9971644,,1,1689870898794,Martin Zizka,Miroslav Malek,+110,-155,,,,,,,,,,2023-07-21 06:30:00-05:00,2023-07-21,06:30 AM,,Martin Zizka,,,,,
12213550,Rostyslav Kliuchuk vs Martin Huk,GAMEEVENT,/table-tennis/czech-republic/liga-pro/rostyslav-kliuchuk-martin-huk-202307210730,U,TABL,2023-07-21 11:30:00,False,False,NO,True,9971644,,13,1689870898901,Rostyslav Kliuchuk,Martin Huk,+135,-190,3.5,-120,-3.5,-120,,,,,,2023-07-21 06:30:00-05:00,2023-07-21,06:30 AM,Martin Huk,Rostyslav Kliuchuk,07212023-Martin Huk-Rostyslav Kliuchuk,,,,
12213562,Tomas Varnuska vs Frantisek Just,GAMEEVENT,/table-tennis/czech-republic/liga-pro/tomas-varnuska-frantisek-just-202307210730,U,TABL,2023-07-21 11:30:00,False,False,NO,True,9971644,,15,1689870898997,Tomas Varnuska,Frantisek Just,+125,-180,3.5,-120,-3.5,-120,75.5,-120,75.5,-120,,2023-07-21 06:30:00-05:00,2023-07-21,06:30 AM,Frantisek Just,Tomas Varnuska,07212023-Frantisek Just-Tomas Varnuska,,,,
12213543,Martin Huk vs Jan Mecl Jnr,GAMEEVENT,/table-tennis/czech-republic/liga-pro/martin-huk-jan-mecl-jnr-202307210800,U,TABL,2023-07-21 12:00:00,False,False,NO,True,9971644,,5,1689870899250,Martin Huk,Jan Mecl Jnr,-190,+135,,,,,,,,,,2023-07-21 07:00:00-05:00,2023-07-21,07:00 AM,Jan Mecl Jnr,Martin Huk,07212023-Jan Mecl Jnr-Martin Huk,,,,
12213638,Miroslav Malek vs Matyas Rojka,GAMEEVENT,/table-tennis/czech-republic/liga-pro/miroslav-malek-matyas-rojka-202307210800,U,TABL,2023-07-21 12:00:00,False,False,NO,True,9971644,,12,1689870899341,Miroslav Malek,Matyas Rojka,-180,+125,,,,,,,,,,2023-07-21 07:00:00-05:00,2023-07-21,07:00 AM,Matyas Rojka,,,,,,
12213663,Bohumil Skulina vs Vasil Stempak,GAMEEVENT,/table-tennis/czech-republic/liga-pro/bohumil-skulina-vasil-stempak-202307210800,U,TABL,2023-07-21 12:00:00,False,False,NO,True,9971644,,11,1689870899106,Bohumil Skulina,Vasil Stempak,-120,-120,,,,,,,,,,2023-07-21 07:00:00-05:00,2023-07-21,07:00 AM,Vasil Stempak,,,,,,
12213561,Frantisek Just vs Jiri Pozarsky,GAMEEVENT,/table-tennis/czech-republic/liga-pro/frantisek-just-jiri-pozarsky-202307210800,U,TABL,2023-07-21 12:00:00,False,False,NO,True,9971644,,15,1689870899207,Frantisek Just,Jiri Pozarsky,+120,-170,3.5,-125,-3.5,-115,75.5,-120,75.5,-120,,2023-07-21 07:00:00-05:00,2023-07-21,07:00 AM,Jiri Pozarsky,Frantisek Just,07212023-Jiri Pozarsky-Frantisek Just,,,,
12213636,Bohumil Duben vs Martin Zizka,GAMEEVENT,/table-tennis/czech-republic/liga-pro/bohumil-duben-martin-zizka-202307210830,U,TABL,2023-07-21 12:30:00,False,False,NO,True,9971644,,1,1689870899458,Bohumil Duben,Martin Zizka,+195,-290,,,,,,,,,,2023-07-21 07:30:00-05:00,2023-07-21,07:30 AM,Martin Zizka,Bohumil Duben,07212023-Martin Zizka-Bohumil Duben,,,,
12213545,Matous Klimenta vs Rostyslav Kliuchuk,GAMEEVENT,/table-tennis/czech-republic/liga-pro/matous-klimenta-rostyslav-kliuchuk-202307210830,U,TABL,2023-07-21 12:30:00,False,False,NO,True,9971644,,15,1689870899587,Matous Klimenta,Rostyslav Kliuchuk,-125,-115,-0.5,-120,0.5,-120,76.5,-120,76.5,-120,,2023-07-21 07:30:00-05:00,2023-07-21,07:30 AM,Rostyslav Kliuchuk,Matous Klimenta,07212023-Rostyslav Kliuchuk-Matous Klimenta,,,,
12213567,Simon Kadavy vs Tomas Varnuska,GAMEEVENT,/table-tennis/czech-republic/liga-pro/simon-kadavy-tomas-varnuska-202307210830,U,TABL,2023-07-21 12:30:00,False,False,NO,True,9971644,,12,1689870899669,Simon Kadavy,Tomas Varnuska,+300,-480,,,,,,,,,,2023-07-21 07:30:00-05:00,2023-07-21,07:30 AM,Tomas Varnuska,Simon Kadavy,07212023-Tomas Varnuska-Simon Kadavy,,,,
12213661,Alois Kanak vs Jiri Motak,GAMEEVENT,/table-tennis/czech-republic/liga-pro/alois-kanak-jiri-motak-202307210830,U,TABL,2023-07-21 12:30:00,False,False,NO,True,9971644,,5,1689870899440,Alois Kanak,Jiri Motak,-155,+110,,,,,,,,,,2023-07-21 07:30:00-05:00,2023-07-21,07:30 AM,Jiri Motak,Alois Kanak,07212023-Jiri Motak-Alois Kanak,,,,
12213707,Radek Rose vs Michal Jezek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/radek-rose-michal-jezek-202307211000,U,TABL,2023-07-21 14:00:00,False,False,NO,True,9971644,,15,1689870900089,Radek Rose,Michal Jezek,-120,-120,0.5,-125,-0.5,-115,76.5,-120,76.5,-120,,2023-07-21 09:00:00-05:00,2023-07-21,09:00 AM,Michal Jezek,Radek Rose,07212023-Michal Jezek-Radek Rose,,,,
12213729,Martin Jaksa vs Adam Strelec,GAMEEVENT,/table-tennis/czech-republic/liga-pro/martin-jaksa-adam-strelec-202307211000,U,TABL,2023-07-21 14:00:00,False,False,NO,True,9971644,,2,1689870899778,Martin Jaksa,Adam Strelec,-170,+120,,,,,,,,,,2023-07-21 09:00:00-05:00,2023-07-21,09:00 AM,Adam Strelec,Martin Jaksa,07212023-Adam Strelec-Martin Jaksa,,,,
12213700,Ondrej Svacha vs Jiri Louda,GAMEEVENT,/table-tennis/czech-republic/liga-pro/ondrej-svacha-jiri-louda-202307211000,U,TABL,2023-07-21 14:00:00,False,False,NO,True,9971644,,15,1689870899906,Ondrej Svacha,Jiri Louda,-155,+110,-2.5,-120,2.5,-120,75.5,-120,75.5,-120,,2023-07-21 09:00:00-05:00,2023-07-21,09:00 AM,Jiri Louda,Ondrej Svacha,07212023-Jiri Louda-Ondrej Svacha,,,,
12213732,Pavel Zdarsa vs Miloslav Dvorak,GAMEEVENT,/table-tennis/czech-republic/liga-pro/pavel-zdarsa-miloslav-dvorak-202307211000,U,TABL,2023-07-21 14:00:00,False,False,NO,True,9971644,,11,1689870899987,Pavel Zdarsa,Miloslav Dvorak,-140,100,,,,,,,,,,2023-07-21 09:00:00-05:00,2023-07-21,09:00 AM,Miloslav Dvorak,,,,,,
12213745,Robin Pacha vs Jan Sucharda,GAMEEVENT,/table-tennis/czech-republic/liga-pro/robin-pacha-jan-sucharda-202307211030,U,TABL,2023-07-21 14:30:00,False,False,NO,True,9971644,,5,1689871387217,Robin Pacha,Jan Sucharda,-155,+110,,,,,,,,,,2023-07-21 09:30:00-05:00,2023-07-21,09:30 AM,Jan Sucharda,Robin Pacha,07212023-Jan Sucharda-Robin Pacha,,,,
12213725,Ondrej Pros vs Roman Laznicka,GAMEEVENT,/table-tennis/czech-republic/liga-pro/ondrej-pros-roman-laznicka-202307211030,U,TABL,2023-07-21 14:30:00,False,False,NO,True,9971644,,5,1689871387175,Ondrej Pros,Roman Laznicka,-155,+110,,,,,,,,,,2023-07-21 09:30:00-05:00,2023-07-21,09:30 AM,Roman Laznicka,Ondrej Pros,07212023-Roman Laznicka-Ondrej Pros,,,,
12213737,Adolf Huttl vs Milan Zika,GAMEEVENT,/table-tennis/czech-republic/liga-pro/adolf-huttl-milan-zika-202307211030,U,TABL,2023-07-21 14:30:00,False,False,NO,True,9971644,,5,1689871387119,Adolf Huttl,Milan Zika,-315,+210,,,,,,,,,,2023-07-21 09:30:00-05:00,2023-07-21,09:30 AM,,Adolf Huttl,,,,,
12213708,Matous Klimenta vs Rostyslav Kliuchuk,GAMEEVENT,/table-tennis/czech-republic/liga-pro/matous-klimenta-rostyslav-kliuchuk-202307211030,U,TABL,2023-07-21 14:30:00,False,False,NO,True,9971644,,1,1689871387135,Matous Klimenta,Rostyslav Kliuchuk,-140,100,,,,,,,,,,2023-07-21 09:30:00-05:00,2023-07-21,09:30 AM,Rostyslav Kliuchuk,Matous Klimenta,07212023-Rostyslav Kliuchuk-Matous Klimenta,,,,
12213739,Adam Strelec vs Adolf Huttl,GAMEEVENT,/table-tennis/czech-republic/liga-pro/adam-strelec-adolf-huttl-202307211100,U,TABL,2023-07-21 15:00:00,False,False,NO,True,9971644,,1,1689871387296,Adam Strelec,Adolf Huttl,+175,-255,,,,,,,,,,2023-07-21 10:00:00-05:00,2023-07-21,10:00 AM,Adolf Huttl,Adam Strelec,07212023-Adolf Huttl-Adam Strelec,,,,
12213749,Jiri Louda vs Robin Pacha,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jiri-louda-robin-pacha-202307211100,U,TABL,2023-07-21 15:00:00,False,False,NO,True,9971644,,13,1689871387384,Jiri Louda,Robin Pacha,100,-140,1.5,-120,-1.5,-120,,,,,,2023-07-21 10:00:00-05:00,2023-07-21,10:00 AM,Robin Pacha,Jiri Louda,07212023-Robin Pacha-Jiri Louda,,,,
12213706,Michal Jezek vs Matous Klimenta,GAMEEVENT,/table-tennis/czech-republic/liga-pro/michal-jezek-matous-klimenta-202307211100,U,TABL,2023-07-21 15:00:00,False,False,NO,True,9971644,,15,1689871387482,Michal Jezek,Matous Klimenta,-120,-120,0.5,-125,-0.5,-115,76.5,-120,76.5,-120,,2023-07-21 10:00:00-05:00,2023-07-21,10:00 AM,Matous Klimenta,Michal Jezek,07212023-Matous Klimenta-Michal Jezek,,,,
12213724,Miloslav Dvorak vs Ondrej Pros,GAMEEVENT,/table-tennis/czech-republic/liga-pro/miloslav-dvorak-ondrej-pros-202307211100,U,TABL,2023-07-21 15:00:00,False,False,NO,True,9971644,,1,1689871387498,Miloslav Dvorak,Ondrej Pros,+120,-170,,,,,,,,,,2023-07-21 10:00:00-05:00,2023-07-21,10:00 AM,Ondrej Pros,Miloslav Dvorak,07212023-Ondrej Pros-Miloslav Dvorak,,,,
12213694,Jan Sucharda vs Ondrej Svacha,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jan-sucharda-ondrej-svacha-202307211130,U,TABL,2023-07-21 15:30:00,False,False,NO,True,9971644,,5,1689871387632,Jan Sucharda,Ondrej Svacha,+260,-410,,,,,,,,,,2023-07-21 10:30:00-05:00,2023-07-21,10:30 AM,Ondrej Svacha,Jan Sucharda,07212023-Ondrej Svacha-Jan Sucharda,,,,
12213743,Milan Zika vs Martin Jaksa,GAMEEVENT,/table-tennis/czech-republic/liga-pro/milan-zika-martin-jaksa-202307211130,U,TABL,2023-07-21 15:30:00,False,False,NO,True,9971644,,5,1689871387674,Milan Zika,Martin Jaksa,-120,-120,,,,,,,,,,2023-07-21 10:30:00-05:00,2023-07-21,10:30 AM,Martin Jaksa,,,,,,
12213723,Roman Laznicka vs Pavel Zdarsa,GAMEEVENT,/table-tennis/czech-republic/liga-pro/roman-laznicka-pavel-zdarsa-202307211130,U,TABL,2023-07-21 15:30:00,False,False,NO,True,9971644,,1,1689871387688,Roman Laznicka,Pavel Zdarsa,+120,-170,,,,,,,,,,2023-07-21 10:30:00-05:00,2023-07-21,10:30 AM,,Roman Laznicka,,,,,
12213687,Rostyslav Kliuchuk vs Radek Rose,GAMEEVENT,/table-tennis/czech-republic/liga-pro/rostyslav-kliuchuk-radek-rose-202307211130,U,TABL,2023-07-21 15:30:00,False,False,NO,True,9971644,,13,1689871387778,Rostyslav Kliuchuk,Radek Rose,+110,-155,2.5,-120,-2.5,-120,,,,,,2023-07-21 10:30:00-05:00,2023-07-21,10:30 AM,Radek Rose,Rostyslav Kliuchuk,07212023-Radek Rose-Rostyslav Kliuchuk,,,,
12213728,Pavel Zdarsa vs Ondrej Pros,GAMEEVENT,/table-tennis/czech-republic/liga-pro/pavel-zdarsa-ondrej-pros-202307211200,U,TABL,2023-07-21 16:00:00,False,False,NO,True,9971644,,1,1689871387876,Pavel Zdarsa,Ondrej Pros,-120,-120,,,,,,,,,,2023-07-21 11:00:00-05:00,2023-07-21,11:00 AM,Ondrej Pros,,,,,,
12213735,Martin Jaksa vs Adolf Huttl,GAMEEVENT,/table-tennis/czech-republic/liga-pro/martin-jaksa-adolf-huttl-202307211200,U,TABL,2023-07-21 16:00:00,False,False,NO,True,9971644,,1,1689871387844,Martin Jaksa,Adolf Huttl,-170,+120,,,,,,,,,,2023-07-21 11:00:00-05:00,2023-07-21,11:00 AM,Adolf Huttl,Martin Jaksa,07212023-Adolf Huttl-Martin Jaksa,,,,
12213686,Radek Rose vs Matous Klimenta,GAMEEVENT,/table-tennis/czech-republic/liga-pro/radek-rose-matous-klimenta-202307211200,U,TABL,2023-07-21 16:00:00,False,False,NO,True,9971644,,12,1689871387957,Radek Rose,Matous Klimenta,-140,100,,,,,,,,,,2023-07-21 11:00:00-05:00,2023-07-21,11:00 AM,Matous Klimenta,Radek Rose,07212023-Matous Klimenta-Radek Rose,,,,
12213704,Ondrej Svacha vs Robin Pacha,GAMEEVENT,/table-tennis/czech-republic/liga-pro/ondrej-svacha-robin-pacha-202307211200,U,TABL,2023-07-21 16:00:00,False,False,NO,True,9971644,,1,1689871387859,Ondrej Svacha,Robin Pacha,-155,+110,,,,,,,,,,2023-07-21 11:00:00-05:00,2023-07-21,11:00 AM,Robin Pacha,Ondrej Svacha,07212023-Robin Pacha-Ondrej Svacha,,,,
12213730,Miloslav Dvorak vs Roman Laznicka,GAMEEVENT,/table-tennis/czech-republic/liga-pro/miloslav-dvorak-roman-laznicka-202307211230,U,TABL,2023-07-21 16:30:00,False,False,NO,True,9971644,,8,1689871405596,Miloslav Dvorak,Roman Laznicka,-170,+120,,,,,,,,,,2023-07-21 11:30:00-05:00,2023-07-21,11:30 AM,Roman Laznicka,Miloslav Dvorak,07212023-Roman Laznicka-Miloslav Dvorak,,,,
12213697,Michal Jezek vs Rostyslav Kliuchuk,GAMEEVENT,/table-tennis/czech-republic/liga-pro/michal-jezek-rostyslav-kliuchuk-202307211230,U,TABL,2023-07-21 16:30:00,False,False,NO,True,9971644,,15,1689871405538,Michal Jezek,Rostyslav Kliuchuk,+110,-155,2.5,-120,-2.5,-120,75.5,-120,75.5,-120,,2023-07-21 11:30:00-05:00,2023-07-21,11:30 AM,Rostyslav Kliuchuk,Michal Jezek,07212023-Rostyslav Kliuchuk-Michal Jezek,,,,
12213702,Jiri Louda vs Jan Sucharda,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jiri-louda-jan-sucharda-202307211230,U,TABL,2023-07-21 16:30:00,False,False,NO,True,9971644,,4,1689871405440,Jiri Louda,Jan Sucharda,-290,+195,,,,,,,,,,2023-07-21 11:30:00-05:00,2023-07-21,11:30 AM,Jan Sucharda,Jiri Louda,07212023-Jan Sucharda-Jiri Louda,,,,
12213736,Adam Strelec vs Milan Zika,GAMEEVENT,/table-tennis/czech-republic/liga-pro/adam-strelec-milan-zika-202307211230,U,TABL,2023-07-21 16:30:00,False,False,NO,True,9971644,,1,1689871405407,Adam Strelec,Milan Zika,-315,+210,,,,,,,,,,2023-07-21 11:30:00-05:00,2023-07-21,11:30 AM,,Adam Strelec,,,,,
12213827,Milan Kolar vs Milan Fisera,GAMEEVENT,/table-tennis/czech-republic/liga-pro/milan-kolar-milan-fisera-202307211400,U,TABL,2023-07-21 18:00:00,False,False,NO,True,9971644,,15,1689871406018,Milan Kolar,Milan Fisera,-140,100,-1.5,-120,1.5,-120,76.5,-120,76.5,-120,,2023-07-21 13:00:00-05:00,2023-07-21,01:00 PM,Milan Fisera,Milan Kolar,07212023-Milan Fisera-Milan Kolar,,,,
12213830,Martin Mastera vs Petr Zivny,GAMEEVENT,/table-tennis/czech-republic/liga-pro/martin-mastera-petr-zivny-202307211400,U,TABL,2023-07-21 18:00:00,False,False,NO,True,9971644,,11,1689871405916,Martin Mastera,Petr Zivny,-315,+210,,,,,,,,,,2023-07-21 13:00:00-05:00,2023-07-21,01:00 PM,Petr Zivny,Martin Mastera,07212023-Petr Zivny-Martin Mastera,,,,
