end_date,p_wt,t_wt,success_rate
7/1/2022,0.26,0.74,0.5097276264591439
7/1/2022,0.27,0.73,0.5097276264591439
7/1/2022,0.28,0.72,0.5120622568093385
7/1/2022,0.29,0.71,0.5058365758754864
7/1/2022,0.3,0.7,0.5081712062256809
7/1/2022,0.31,0.69,0.5073929961089494
7/1/2022,0.32,0.6799999999999999,0.5073929961089494
7/1/2022,0.33,0.6699999999999999,0.5089494163424124
7/1/2022,0.34,0.6599999999999999,0.51284046692607
7/1/2022,0.35,0.65,0.51284046692607
7/1/2022,0.36,0.64,0.514396887159533
7/1/2022,0.37,0.63,0.5198443579766537
7/1/2022,0.38,0.62,0.5190661478599222
7/1/2022,0.39,0.61,0.5182879377431907
7/1/2022,0.4,0.6,0.5182879377431907
7/1/2022,0.41,0.5900000000000001,0.5159533073929962
7/1/2022,0.42,0.5800000000000001,0.514396887159533
7/1/2022,0.43,0.5700000000000001,0.5167315175097277
7/1/2022,0.44,0.56,0.5159533073929962
7/1/2022,0.45,0.55,0.5151750972762645
7/1/2022,0.46,0.54,0.5136186770428015
7/1/2022,0.47,0.53,0.51284046692607
7/1/2022,0.48,0.52,0.5105058365758754
7/1/2022,0.49,0.51,0.5136186770428015
7/1/2022,0.5,0.5,0.5159533073929962
7/1/2022,0.51,0.49,0.5175097276264592
7/1/2022,0.52,0.48,0.5167315175097277
7/1/2022,0.53,0.47,0.5167315175097277
7/1/2022,0.54,0.45999999999999996,0.5190661478599222
7/1/2022,0.55,0.44999999999999996,0.5175097276264592
7/1/2022,0.56,0.43999999999999995,0.5167315175097277
7/1/2022,0.57,0.43000000000000005,0.5167315175097277
7/1/2022,0.58,0.42000000000000004,0.5159533073929962
7/1/2022,0.59,0.41000000000000003,0.5175097276264592
7/1/2022,0.6,0.4,0.5182879377431907
7/1/2022,0.61,0.39,0.5190661478599222
7/1/2022,0.62,0.38,0.5190661478599222
7/1/2022,0.63,0.37,0.5190661478599222
7/1/2022,0.64,0.36,0.5190661478599222
7/1/2022,0.65,0.35,0.5190661478599222
7/1/2022,0.66,0.33999999999999997,0.5198443579766537
7/1/2022,0.67,0.32999999999999996,0.5198443579766537
7/1/2022,0.68,0.31999999999999995,0.5190661478599222
7/1/2022,0.69,0.31000000000000005,0.5175097276264592
7/1/2022,0.7,0.30000000000000004,0.5175097276264592
7/1/2022,0.71,0.29000000000000004,0.5175097276264592
7/1/2022,0.72,0.28,0.5182879377431907
7/1/2022,0.73,0.27,0.5167315175097277
7/1/2022,0.74,0.26,0.5167315175097277
7/1/2022,0.75,0.25,0.5159533073929962
7/1/2022,0.76,0.24,0.5159533073929962
7/1/2022,0.77,0.22999999999999998,0.5159533073929962
7/1/2022,0.78,0.21999999999999997,0.5167315175097277
7/1/2022,0.79,0.20999999999999996,0.5167315175097277
7/1/2022,0.8,0.19999999999999996,0.5175097276264592
7/1/2022,0.81,0.18999999999999995,0.5175097276264592
7/1/2022,0.82,0.18000000000000005,0.5167315175097277
7/1/2022,0.83,0.17000000000000004,0.5159533073929962
7/1/2022,0.84,0.16000000000000003,0.5159533073929962
7/1/2022,0.85,0.15000000000000002,0.5151750972762645
7/1/2022,0.86,0.14,0.5159533073929962
7/1/2022,0.87,0.13,0.5151750972762645
7/1/2022,0.88,0.12,0.5151750972762645
7/1/2022,0.89,0.10999999999999999,0.514396887159533
7/1/2022,0.9,0.09999999999999998,0.5151750972762645
7/1/2022,0.91,0.08999999999999997,0.5151750972762645
7/1/2022,0.92,0.07999999999999996,0.5151750972762645
7/1/2022,0.93,0.06999999999999995,0.5159533073929962
7/1/2022,0.94,0.06000000000000005,0.5159533073929962
7/1/2022,0.95,0.050000000000000044,0.5151750972762645
7/1/2022,0.96,0.040000000000000036,0.5151750972762645
7/1/2022,0.97,0.030000000000000027,0.5151750972762645
7/1/2022,0.98,0.020000000000000018,0.5151750972762645
7/1/2022,0.99,0.010000000000000009,0.5151750972762645
12/31/2021,0.0,1.0,0.5166931637519873
12/31/2021,0.01,0.99,0.5204027556968733
12/31/2021,0.02,0.98,0.5204027556968733
12/31/2021,0.03,0.97,0.5172231054583996
12/31/2021,0.04,0.96,0.5182829888712241
12/31/2021,0.05,0.95,0.5193428722840487
12/31/2021,0.06,0.94,0.5166931637519873
12/31/2021,0.07,0.9299999999999999,0.5177530471648119
12/31/2021,0.08,0.92,0.5145733969263381
12/31/2021,0.09,0.91,0.5151033386327504
12/31/2021,0.1,0.9,0.5135135135135135
12/31/2021,0.11,0.89,0.5151033386327504
12/31/2021,0.12,0.88,0.5172231054583996
12/31/2021,0.13,0.87,0.5172231054583996
12/31/2021,0.14,0.86,0.5145733969263381
12/31/2021,0.15,0.85,0.5177530471648119
12/31/2021,0.16,0.84,0.5209326974032856
12/31/2021,0.17,0.83,0.525172231054584
12/31/2021,0.18,0.8200000000000001,0.5241123476417594
12/31/2021,0.19,0.81,0.5219925808161102
12/31/2021,0.2,0.8,0.5219925808161102
12/31/2021,0.21,0.79,0.519872813990461
12/31/2021,0.22,0.78,0.5235824059353471
12/31/2021,0.23,0.77,0.5214626391096979
12/31/2021,0.24,0.76,0.5219925808161102
12/31/2021,0.25,0.75,0.5225225225225225
12/31/2021,0.26,0.74,0.5214626391096979
12/31/2021,0.27,0.73,0.5209326974032856
12/31/2021,0.28,0.72,0.5230524642289348
12/31/2021,0.29,0.71,0.5219925808161102
12/31/2021,0.3,0.7,0.5235824059353471
12/31/2021,0.31,0.69,0.5219925808161102
12/31/2021,0.32,0.6799999999999999,0.5219925808161102
12/31/2021,0.33,0.6699999999999999,0.5204027556968733
12/31/2021,0.34,0.6599999999999999,0.5204027556968733
12/31/2021,0.35,0.65,0.5193428722840487
12/31/2021,0.36,0.64,0.519872813990461
12/31/2021,0.37,0.63,0.5204027556968733
12/31/2021,0.38,0.62,0.5214626391096979
12/31/2021,0.39,0.61,0.5225225225225225
12/31/2021,0.4,0.6,0.5209326974032856
12/31/2021,0.41,0.5900000000000001,0.5204027556968733
12/31/2021,0.42,0.5800000000000001,0.5225225225225225
12/31/2021,0.43,0.5700000000000001,0.5225225225225225
12/31/2021,0.44,0.56,0.5241123476417594
12/31/2021,0.45,0.55,0.5246422893481717
12/31/2021,0.46,0.54,0.5246422893481717
12/31/2021,0.47,0.53,0.5235824059353471
12/31/2021,0.48,0.52,0.5246422893481717
12/31/2021,0.49,0.51,0.5246422893481717
12/31/2021,0.5,0.5,0.5257021727609963
12/31/2021,0.51,0.49,0.5257021727609963
12/31/2021,0.52,0.48,0.5257021727609963
12/31/2021,0.53,0.47,0.5267620561738209
12/31/2021,0.54,0.45999999999999996,0.525172231054584
12/31/2021,0.55,0.44999999999999996,0.5241123476417594
12/31/2021,0.56,0.43999999999999995,0.5241123476417594
12/31/2021,0.57,0.43000000000000005,0.5219925808161102
12/31/2021,0.58,0.42000000000000004,0.5241123476417594
12/31/2021,0.59,0.41000000000000003,0.5241123476417594
12/31/2021,0.6,0.4,0.5235824059353471
12/31/2021,0.61,0.39,0.5241123476417594
12/31/2021,0.62,0.38,0.525172231054584
12/31/2021,0.63,0.37,0.5241123476417594
12/31/2021,0.64,0.36,0.5241123476417594
12/31/2021,0.65,0.35,0.5246422893481717
12/31/2021,0.66,0.33999999999999997,0.525172231054584
12/31/2021,0.67,0.32999999999999996,0.525172231054584
12/31/2021,0.68,0.31999999999999995,0.5267620561738209
12/31/2021,0.69,0.31000000000000005,0.5262321144674086
12/31/2021,0.7,0.30000000000000004,0.5257021727609963
12/31/2021,0.71,0.29000000000000004,0.5262321144674086
12/31/2021,0.72,0.28,0.5262321144674086
12/31/2021,0.73,0.27,0.5267620561738209
12/31/2021,0.74,0.26,0.5278219395866455
12/31/2021,0.75,0.25,0.5272919978802332
12/31/2021,0.76,0.24,0.5262321144674086
12/31/2021,0.77,0.22999999999999998,0.5283518812930578
12/31/2021,0.78,0.21999999999999997,0.5278219395866455
12/31/2021,0.79,0.20999999999999996,0.5272919978802332
12/31/2021,0.8,0.19999999999999996,0.5278219395866455
12/31/2021,0.81,0.18999999999999995,0.5272919978802332
12/31/2021,0.82,0.18000000000000005,0.5278219395866455
12/31/2021,0.83,0.17000000000000004,0.5272919978802332
12/31/2021,0.84,0.16000000000000003,0.5272919978802332
12/31/2021,0.85,0.15000000000000002,0.5288818229994701
12/31/2021,0.86,0.14,0.5294117647058824
12/31/2021,0.87,0.13,0.5278219395866455
12/31/2021,0.88,0.12,0.5278219395866455
12/31/2021,0.89,0.10999999999999999,0.5278219395866455
12/31/2021,0.9,0.09999999999999998,0.5278219395866455
12/31/2021,0.91,0.08999999999999997,0.5267620561738209
12/31/2021,0.92,0.07999999999999996,0.5272919978802332
12/31/2021,0.93,0.06999999999999995,0.5272919978802332
12/31/2021,0.94,0.06000000000000005,0.5272919978802332
12/31/2021,0.95,0.050000000000000044,0.5272919978802332
12/31/2021,0.96,0.040000000000000036,0.5278219395866455
12/31/2021,0.97,0.030000000000000027,0.5272919978802332
12/31/2021,0.98,0.020000000000000018,0.5272919978802332
12/31/2021,0.99,0.010000000000000009,0.5272919978802332
7/1/2021,0.0,1.0,0.5166527893422148
7/1/2021,0.01,0.99,0.5166527893422148
7/1/2021,0.02,0.98,0.5154038301415487
7/1/2021,0.03,0.97,0.5170691090757702
7/1/2021,0.04,0.96,0.5141548709408826
7/1/2021,0.05,0.95,0.5137385512073273
7/1/2021,0.06,0.94,0.5099916736053289
7/1/2021,0.07,0.9299999999999999,0.5087427144046628
7/1/2021,0.08,0.92,0.5099916736053289
7/1/2021,0.09,0.91,0.5124895920066611
7/1/2021,0.1,0.9,0.5154038301415487
7/1/2021,0.11,0.89,0.5166527893422148
7/1/2021,0.12,0.88,0.519150707743547
7/1/2021,0.13,0.87,0.5208159866777685
7/1/2021,0.14,0.86,0.5208159866777685
7/1/2021,0.15,0.85,0.5237302248126561
7/1/2021,0.16,0.84,0.5203996669442131
7/1/2021,0.17,0.83,0.5187343880099917
7/1/2021,0.18,0.8200000000000001,0.5228975853455454
7/1/2021,0.19,0.81,0.5245628642797668
7/1/2021,0.2,0.8,0.5266444629475437
7/1/2021,0.21,0.79,0.525811823480433
7/1/2021,0.22,0.78,0.5253955037468776
7/1/2021,0.23,0.77,0.5253955037468776
7/1/2021,0.24,0.76,0.5278934221482098
7/1/2021,0.25,0.75,0.5291423813488759
7/1/2021,0.26,0.74,0.5283097418817652
7/1/2021,0.27,0.73,0.5316402997502082
7/1/2021,0.28,0.72,0.533721898417985
7/1/2021,0.29,0.71,0.5320566194837635
7/1/2021,0.3,0.7,0.5328892589508742
7/1/2021,0.31,0.69,0.5341382181515404
7/1/2021,0.32,0.6799999999999999,0.5349708576186512
7/1/2021,0.33,0.6699999999999999,0.5362198168193172
7/1/2021,0.34,0.6599999999999999,0.5366361365528726
7/1/2021,0.35,0.65,0.5378850957535387
7/1/2021,0.36,0.64,0.5383014154870941
7/1/2021,0.37,0.63,0.5391340549542049
7/1/2021,0.38,0.62,0.5403830141548709
7/1/2021,0.39,0.61,0.5374687760199833
7/1/2021,0.4,0.6,0.5383014154870941
7/1/2021,0.41,0.5900000000000001,0.5387177352206495
7/1/2021,0.42,0.5800000000000001,0.5403830141548709
7/1/2021,0.43,0.5700000000000001,0.5387177352206495
7/1/2021,0.44,0.56,0.5391340549542049
7/1/2021,0.45,0.55,0.5387177352206495
7/1/2021,0.46,0.54,0.5399666944213156
7/1/2021,0.47,0.53,0.5391340549542049
7/1/2021,0.48,0.52,0.5387177352206495
7/1/2021,0.49,0.51,0.5391340549542049
7/1/2021,0.5,0.5,0.537052456286428
7/1/2021,0.51,0.49,0.5362198168193172
7/1/2021,0.52,0.48,0.5358034970857619
7/1/2021,0.53,0.47,0.5353871773522065
7/1/2021,0.54,0.45999999999999996,0.5349708576186512
7/1/2021,0.55,0.44999999999999996,0.533721898417985
7/1/2021,0.56,0.43999999999999995,0.533721898417985
7/1/2021,0.57,0.43000000000000005,0.5358034970857619
7/1/2021,0.58,0.42000000000000004,0.5345545378850958
7/1/2021,0.59,0.41000000000000003,0.5341382181515404
7/1/2021,0.6,0.4,0.5345545378850958
7/1/2021,0.61,0.39,0.5378850957535387
7/1/2021,0.62,0.38,0.5387177352206495
7/1/2021,0.63,0.37,0.5387177352206495
7/1/2021,0.64,0.36,0.5387177352206495
7/1/2021,0.65,0.35,0.5374687760199833
7/1/2021,0.66,0.33999999999999997,0.5383014154870941
7/1/2021,0.67,0.32999999999999996,0.5387177352206495
7/1/2021,0.68,0.31999999999999995,0.5383014154870941
7/1/2021,0.69,0.31000000000000005,0.537052456286428
7/1/2021,0.7,0.30000000000000004,0.537052456286428
7/1/2021,0.71,0.29000000000000004,0.5378850957535387
7/1/2021,0.72,0.28,0.5391340549542049
7/1/2021,0.73,0.27,0.5387177352206495
7/1/2021,0.74,0.26,0.5399666944213156
7/1/2021,0.75,0.25,0.5391340549542049
7/1/2021,0.76,0.24,0.5374687760199833
7/1/2021,0.77,0.22999999999999998,0.537052456286428
7/1/2021,0.78,0.21999999999999997,0.5366361365528726
7/1/2021,0.79,0.20999999999999996,0.5362198168193172
7/1/2021,0.8,0.19999999999999996,0.5353871773522065
7/1/2021,0.81,0.18999999999999995,0.5353871773522065
7/1/2021,0.82,0.18000000000000005,0.5349708576186512
7/1/2021,0.83,0.17000000000000004,0.5345545378850958
7/1/2021,0.84,0.16000000000000003,0.5345545378850958
7/1/2021,0.85,0.15000000000000002,0.5333055786844296
7/1/2021,0.86,0.14,0.5328892589508742
7/1/2021,0.87,0.13,0.533721898417985
7/1/2021,0.88,0.12,0.5345545378850958
7/1/2021,0.89,0.10999999999999999,0.5349708576186512
7/1/2021,0.9,0.09999999999999998,0.5345545378850958
7/1/2021,0.91,0.08999999999999997,0.5345545378850958
7/1/2021,0.92,0.07999999999999996,0.5345545378850958
7/1/2021,0.93,0.06999999999999995,0.5353871773522065
7/1/2021,0.94,0.06000000000000005,0.5353871773522065
7/1/2021,0.95,0.050000000000000044,0.5353871773522065
7/1/2021,0.96,0.040000000000000036,0.5353871773522065
7/1/2021,0.97,0.030000000000000027,0.5353871773522065
7/1/2021,0.98,0.020000000000000018,0.5345545378850958
7/1/2021,0.99,0.010000000000000009,0.5349708576186512
12/31/2020,0.0,1.0,0.5110206849779586
12/31/2020,0.01,0.99,0.508646998982706
12/31/2020,0.02,0.98,0.5106815869786369
12/31/2020,0.03,0.97,0.5116988809766022
12/31/2020,0.04,0.96,0.513733468972533
12/31/2020,0.05,0.95,0.5123770769752458
12/31/2020,0.06,0.94,0.5113597829772805
12/31/2020,0.07,0.9299999999999999,0.513733468972533
12/31/2020,0.08,0.92,0.5144116649711766
12/31/2020,0.09,0.91,0.5140725669718549
12/31/2020,0.1,0.9,0.5157680569684638
12/31/2020,0.11,0.89,0.5133943709732113
12/31/2020,0.12,0.88,0.5144116649711766
12/31/2020,0.13,0.87,0.5144116649711766
12/31/2020,0.14,0.86,0.513733468972533
12/31/2020,0.15,0.85,0.5144116649711766
12/31/2020,0.16,0.84,0.5154289589691421
12/31/2020,0.17,0.83,0.5164462529671074
12/31/2020,0.18,0.8200000000000001,0.5154289589691421
12/31/2020,0.19,0.81,0.5154289589691421
12/31/2020,0.2,0.8,0.5133943709732113
12/31/2020,0.21,0.79,0.5147507629704985
12/31/2020,0.22,0.78,0.5154289589691421
12/31/2020,0.23,0.77,0.5181417429637165
12/31/2020,0.24,0.76,0.519159036961682
12/31/2020,0.25,0.75,0.5228891149542217
12/31/2020,0.26,0.74,0.5222109189555781
12/31/2020,0.27,0.73,0.5239064089521872
12/31/2020,0.28,0.72,0.524245506951509
12/31/2020,0.29,0.71,0.5252628009494744
12/31/2020,0.3,0.7,0.5252628009494744
12/31/2020,0.31,0.69,0.5269582909460834
12/31/2020,0.32,0.6799999999999999,0.5256018989487962
12/31/2020,0.33,0.6699999999999999,0.5245846049508308
12/31/2020,0.34,0.6599999999999999,0.5269582909460834
12/31/2020,0.35,0.65,0.5256018989487962
12/31/2020,0.36,0.64,0.5245846049508308
12/31/2020,0.37,0.63,0.5256018989487962
12/31/2020,0.38,0.62,0.5266191929467616
12/31/2020,0.39,0.61,0.5266191929467616
12/31/2020,0.4,0.6,0.5252628009494744
12/31/2020,0.41,0.5900000000000001,0.524245506951509
12/31/2020,0.42,0.5800000000000001,0.5245846049508308
12/31/2020,0.43,0.5700000000000001,0.5272973889454052
12/31/2020,0.44,0.56,0.5262800949474398
12/31/2020,0.45,0.55,0.5249237029501526
12/31/2020,0.46,0.54,0.5245846049508308
12/31/2020,0.47,0.53,0.5266191929467616
12/31/2020,0.48,0.52,0.5272973889454052
12/31/2020,0.49,0.51,0.5286537809426924
12/31/2020,0.5,0.5,0.5279755849440488
12/31/2020,0.51,0.49,0.5272973889454052
12/31/2020,0.52,0.48,0.5252628009494744
12/31/2020,0.53,0.47,0.524245506951509
12/31/2020,0.54,0.45999999999999996,0.5256018989487962
12/31/2020,0.55,0.44999999999999996,0.5249237029501526
12/31/2020,0.56,0.43999999999999995,0.524245506951509
12/31/2020,0.57,0.43000000000000005,0.5245846049508308
12/31/2020,0.58,0.42000000000000004,0.5232282129535436
12/31/2020,0.59,0.41000000000000003,0.524245506951509
12/31/2020,0.6,0.4,0.5252628009494744
12/31/2020,0.61,0.39,0.5252628009494744
12/31/2020,0.62,0.38,0.5239064089521872
12/31/2020,0.63,0.37,0.5266191929467616
12/31/2020,0.64,0.36,0.5266191929467616
12/31/2020,0.65,0.35,0.525940996948118
12/31/2020,0.66,0.33999999999999997,0.5262800949474398
12/31/2020,0.67,0.32999999999999996,0.5269582909460834
12/31/2020,0.68,0.31999999999999995,0.5266191929467616
12/31/2020,0.69,0.31000000000000005,0.525940996948118
12/31/2020,0.7,0.30000000000000004,0.5262800949474398
12/31/2020,0.71,0.29000000000000004,0.5269582909460834
12/31/2020,0.72,0.28,0.5269582909460834
12/31/2020,0.73,0.27,0.5266191929467616
12/31/2020,0.74,0.26,0.525940996948118
12/31/2020,0.75,0.25,0.525940996948118
12/31/2020,0.76,0.24,0.5252628009494744
12/31/2020,0.77,0.22999999999999998,0.5256018989487962
12/31/2020,0.78,0.21999999999999997,0.525940996948118
12/31/2020,0.79,0.20999999999999996,0.524245506951509
12/31/2020,0.8,0.19999999999999996,0.5235673109528654
12/31/2020,0.81,0.18999999999999995,0.5245846049508308
12/31/2020,0.82,0.18000000000000005,0.5245846049508308
12/31/2020,0.83,0.17000000000000004,0.5245846049508308
12/31/2020,0.84,0.16000000000000003,0.5252628009494744
12/31/2020,0.85,0.15000000000000002,0.5235673109528654
12/31/2020,0.86,0.14,0.5228891149542217
12/31/2020,0.87,0.13,0.5232282129535436
12/31/2020,0.88,0.12,0.5228891149542217
12/31/2020,0.89,0.10999999999999999,0.5228891149542217
12/31/2020,0.9,0.09999999999999998,0.5225500169549
12/31/2020,0.91,0.08999999999999997,0.5228891149542217
12/31/2020,0.92,0.07999999999999996,0.5222109189555781
12/31/2020,0.93,0.06999999999999995,0.5218718209562564
12/31/2020,0.94,0.06000000000000005,0.5215327229569345
12/31/2020,0.95,0.050000000000000044,0.5218718209562564
12/31/2020,0.96,0.040000000000000036,0.5215327229569345
12/31/2020,0.97,0.030000000000000027,0.5211936249576128
12/31/2020,0.98,0.020000000000000018,0.5211936249576128
12/31/2020,0.99,0.010000000000000009,0.5211936249576128
7/1/2020,0.0,1.0,0.5128556736372986
7/1/2020,0.01,0.99,0.5107987658553308
7/1/2020,0.02,0.98,0.5138841275282825
7/1/2020,0.03,0.97,0.5138841275282825
7/1/2020,0.04,0.96,0.5145697634556051
7/1/2020,0.05,0.95,0.5176551251285567
7/1/2020,0.06,0.94,0.5173123071648954
7/1/2020,0.07,0.9299999999999999,0.5169694892012341
7/1/2020,0.08,0.92,0.5183407610558793
7/1/2020,0.09,0.91,0.5176551251285567
7/1/2020,0.1,0.9,0.5162838532739116
7/1/2020,0.11,0.89,0.5145697634556051
7/1/2020,0.12,0.88,0.5169694892012341
7/1/2020,0.13,0.87,0.515598217346589
7/1/2020,0.14,0.86,0.5159410353102503
7/1/2020,0.15,0.85,0.5142269454919438
7/1/2020,0.16,0.84,0.5114844017826534
7/1/2020,0.17,0.83,0.5114844017826534
7/1/2020,0.18,0.8200000000000001,0.5142269454919438
7/1/2020,0.19,0.81,0.5111415838189921
7/1/2020,0.2,0.8,0.5131984916009599
7/1/2020,0.21,0.79,0.5128556736372986
7/1/2020,0.22,0.78,0.5145697634556051
7/1/2020,0.23,0.77,0.5166266712375729
7/1/2020,0.24,0.76,0.519026396983202
7/1/2020,0.25,0.75,0.5203976688378471
7/1/2020,0.26,0.74,0.5227973945834762
7/1/2020,0.27,0.73,0.5217689406924922
7/1/2020,0.28,0.72,0.5210833047651697
7/1/2020,0.29,0.71,0.5203976688378471
7/1/2020,0.3,0.7,0.5207404868015084
7/1/2020,0.31,0.69,0.517997943092218
7/1/2020,0.32,0.6799999999999999,0.517997943092218
7/1/2020,0.33,0.6699999999999999,0.5152553993829276
7/1/2020,0.34,0.6599999999999999,0.5152553993829276
7/1/2020,0.35,0.65,0.5145697634556051
7/1/2020,0.36,0.64,0.5145697634556051
7/1/2020,0.37,0.63,0.515598217346589
7/1/2020,0.38,0.62,0.5149125814192663
7/1/2020,0.39,0.61,0.5149125814192663
7/1/2020,0.4,0.6,0.515598217346589
7/1/2020,0.41,0.5900000000000001,0.5135413095646212
